Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2781227;bis:;2786986
Ausgelesen am:;30.06.2025 10:37:21;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782840;27.06.25 13:17:05;-20,548;196,865;20,570;20,754;21,105;800,189;3,609;71,960;20,240;72,425;20,485;1,589;204,407;25,178;26,460;6377;637,7;;0,0;60;13,26;24,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782841;27.06.25 13:18:05;-20,093;182,820;20,481;19,194;21,067;800,189;3,606;72,080;20,210;72,535;20,460;1,336;242,736;25,193;26,466;6377;637,7;;0,0;60;13,24;24,68;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782842;27.06.25 13:19:05;-19,505;174,285;20,542;18,583;21,075;800,192;3,609;72,585;20,220;73,070;20,465;1,434;286,785;25,190;26,463;6377;637,7;;0,0;60;13,20;24,68;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782843;27.06.25 13:20:05;-19,229;177,399;20,717;19,377;21,115;800,189;3,600;72,910;20,225;73,455;20,515;0,696;220,961;25,199;26,472;6377;637,7;;0,0;60;13,18;24,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782844;27.06.25 13:21:05;-20,041;195,393;20,366;21,541;21,135;800,192;3,609;72,870;20,235;72,955;20,570;1,663;201,206;25,199;26,469;6377;637,7;;0,0;60;13,15;24,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782845;27.06.25 13:22:05;-20,020;211,872;20,685;22,806;21,158;800,192;3,609;72,735;20,280;72,915;20,565;0,677;193,556;25,199;26,463;6377;637,7;;0,0;60;13,15;24,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782846;27.06.25 13:23:05;-20,099;227,880;20,750;24,817;21,210;800,189;3,612;72,840;20,290;73,030;20,620;1,253;219,482;25,209;26,466;6377;637,7;;0,0;60;13,18;24,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782847;27.06.25 13:24:05;-20,549;250,963;21,094;27,204;21,227;800,192;3,615;72,615;20,320;72,495;20,640;0,926;205,532;25,221;26,460;6377;637,7;;0,0;60;13,22;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782848;27.06.25 13:25:05;-20,966;275,779;21,478;30,309;21,283;800,189;3,615;72,840;20,340;72,995;20,680;0,863;223,189;25,157;26,469;6377;637,7;;0,0;60;13,27;25,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782849;27.06.25 13:26:05;-21,455;295,543;21,802;32,864;21,335;800,189;3,612;72,585;20,370;72,700;20,705;1,792;270,315;25,230;26,463;6377;637,7;;0,0;60;13,32;25,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782850;27.06.25 13:27:05;-21,438;313,864;22,258;34,976;21,407;800,189;3,618;72,710;20,440;72,850;20,770;1,166;219,583;25,248;26,460;6377;637,7;;0,0;60;13,38;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782851;27.06.25 13:28:05;-21,890;325,876;22,657;36,537;21,505;800,180;3,615;72,910;20,520;73,070;20,895;0,689;196,121;25,258;26,466;6377;637,7;;0,0;60;13,38;25,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782852;27.06.25 13:29:05;-22,344;335,904;22,954;37,675;21,620;800,186;3,618;72,955;20,595;72,825;21,025;0,679;225,765;25,206;26,466;6377;637,7;;0,0;60;13,40;25,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782853;27.06.25 13:30:05;-22,765;336,559;22,988;37,791;21,743;800,183;3,615;72,745;20,700;72,015;21,145;0,889;193,078;25,288;26,460;6377;637,7;;0,0;60;13,38;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782854;27.06.25 13:31:05;-22,828;337,902;22,764;37,825;21,837;800,186;3,621;72,230;20,800;71,900;21,220;1,850;222,519;25,294;26,445;6377;637,7;;0,0;60;13,39;25,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782855;27.06.25 13:32:05;-22,617;350,286;22,447;39,067;21,880;800,180;3,603;71,515;20,845;71,305;21,270;2,250;199,907;25,297;26,460;6377;637,7;;0,0;60;13,36;25,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782856;27.06.25 13:33:05;-22,580;359,471;22,520;39,683;21,902;800,180;3,612;71,080;20,890;70,635;21,310;1,812;258,626;25,297;26,466;6377;637,7;;0,0;60;13,41;25,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782857;27.06.25 13:34:05;-22,701;354,242;23,087;39,255;21,987;800,189;3,612;71,415;20,975;71,365;21,410;1,208;215,674;25,303;26,466;6377;637,7;;0,0;60;13,46;25,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782858;27.06.25 13:35:05;-22,728;341,519;22,674;38,097;22,077;800,192;3,609;71,080;21,070;70,505;21,470;2,041;206,713;25,306;26,457;6377;637,7;;0,0;60;13,47;25,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782859;27.06.25 13:36:05;-22,745;322,786;22,211;35,945;22,130;800,180;3,609;70,460;21,105;69,810;21,515;1,677;199,896;25,309;26,466;6377;637,7;;0,0;60;13,45;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782860;27.06.25 13:37:05;-22,487;307,642;22,406;34,073;22,175;800,180;3,609;70,345;21,160;70,095;21,565;1,200;218,801;25,322;26,378;6377;637,7;;0,0;60;13,41;25,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782861;27.06.25 13:38:05;-23,068;289,307;22,329;32,211;22,255;800,180;3,606;70,530;21,235;70,430;21,675;0,546;206,888;25,337;26,460;6377;637,7;;0,0;60;13,40;25,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782862;27.06.25 13:39:05;-23,859;285,590;21,814;31,963;22,343;800,180;3,609;70,415;21,345;69,965;21,800;1,065;182,604;25,355;26,451;6377;637,7;;0,0;60;13,39;25,99;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782863;27.06.25 13:40:05;-25,520;302,144;21,117;33,572;22,405;800,180;3,615;69,450;21,430;68,990;21,845;1,744;194,884;25,371;26,466;6377;637,7;;0,0;60;13,38;26,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782864;27.06.25 13:41:05;-26,638;319,334;21,193;35,067;22,412;800,183;3,609;68,825;21,455;68,350;21,870;1,725;200,419;25,395;26,463;6377;637,7;;0,0;60;13,40;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782865;27.06.25 13:42:05;-27,429;327,686;21,507;35,398;22,465;800,180;3,606;68,880;21,500;68,590;21,895;1,705;228,583;25,392;26,463;6377;637,7;;0,0;60;13,39;25,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782866;27.06.25 13:43:05;-27,124;324,102;21,131;34,893;22,478;800,186;3,603;68,190;21,540;67,655;21,880;1,509;219,645;25,392;26,469;6377;637,7;;0,0;60;13,39;26,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782867;27.06.25 13:44:05;-27,584;328,763;21,471;35,645;22,507;800,183;3,618;68,140;21,575;67,975;21,895;2,391;234,360;25,395;26,454;6377;637,7;;0,0;60;13,37;26,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782868;27.06.25 13:45:05;-29,552;337,360;21,713;36,636;22,552;800,180;3,612;67,960;21,610;68,160;21,910;0,895;223,864;25,398;26,460;6377;637,7;;0,0;60;13,42;26,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782869;27.06.25 13:46:05;-30,254;341,656;21,626;37,192;22,600;800,183;3,618;67,825;21,615;68,015;21,970;1,096;242,359;25,410;26,460;6377;637,7;;0,0;60;13,47;26,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782870;27.06.25 13:47:05;-28,788;342,523;21,910;37,210;22,647;800,186;3,606;67,785;21,680;67,965;22,030;1,048;244,693;25,444;26,454;6377;637,7;;0,0;60;13,51;26,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782871;27.06.25 13:48:05;-27,742;342,662;22,390;37,800;22,702;800,183;3,612;67,875;21,740;67,795;22,100;0,465;162,788;25,438;26,466;6377;637,7;;0,0;60;13,56;26,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782872;27.06.25 13:49:05;-26,512;347,675;22,188;38,530;22,802;800,186;3,597;67,705;21,815;67,860;22,160;1,613;169,104;25,465;26,457;6377;637,7;;0,0;60;13,59;26,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782873;27.06.25 13:50:05;-27,083;352,821;22,079;39,088;22,842;800,186;3,603;67,305;21,840;67,150;22,140;0,821;245,813;25,489;26,463;6377;637,7;;0,0;60;13,62;26,67;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782874;27.06.25 13:51:05;-27,177;356,106;22,476;39,770;22,910;800,186;3,609;67,250;21,900;67,230;22,135;0,643;234,011;25,489;26,466;6377;637,7;;0,0;60;13,60;26,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782875;27.06.25 13:52:05;-26,591;348,176;22,730;39,011;23,005;800,180;3,600;67,780;21,935;67,975;22,160;1,049;279,788;25,499;26,469;6377;637,7;;0,0;60;13,49;26,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782876;27.06.25 13:53:05;-26,169;341,130;22,416;38,402;23,092;800,186;3,594;67,790;22,010;68,370;22,255;1,257;184,269;25,492;26,466;6377;637,7;;0,0;60;13,58;27,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782877;27.06.25 13:54:05;-26,976;327,766;21,912;36,507;23,165;800,192;3,603;67,240;22,030;67,430;22,330;1,543;277,408;25,514;26,466;6377;637,7;;0,0;60;13,53;27,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782878;27.06.25 13:55:05;-27,509;324,000;21,666;35,506;23,185;800,192;3,594;67,100;22,075;67,260;22,300;1,075;304,802;25,554;26,466;6377;637,7;;0,0;60;13,50;26,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782879;27.06.25 13:56:05;-27,639;321,230;21,781;35,465;23,280;800,192;3,594;67,550;22,085;67,595;22,320;0,798;282,488;25,563;26,469;6377;637,7;;0,0;60;13,52;26,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782880;27.06.25 13:57:05;-27,971;326,703;21,345;36,108;23,343;800,186;3,594;67,215;22,115;66,985;22,260;0,812;315,000;25,590;26,460;6377;637,7;;0,0;60;13,61;27,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782881;27.06.25 13:58:05;-28,114;336,400;21,509;37,354;23,423;800,180;3,588;67,620;22,155;67,885;22,290;1,010;294,879;25,584;26,466;6377;637,7;;0,0;60;13,70;27,42;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782882;27.06.25 13:59:05;-28,287;324,289;21,319;35,703;23,487;800,183;3,582;67,090;22,205;67,195;22,295;0,736;255,926;25,593;26,463;6377;637,7;;0,0;60;13,71;27,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782883;27.06.25 14:00:05;-28,576;303,481;21,103;33,319;23,548;800,183;3,597;67,385;22,230;67,935;22,335;0,613;283,314;25,590;26,472;6377;637,7;;0,0;60;13,62;27,58;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782884;27.06.25 14:01:05;-28,806;292,521;20,590;32,248;23,640;800,186;3,594;67,010;22,270;67,655;22,365;0,887;272,475;25,599;26,466;6377;637,7;;0,0;60;13,61;27,62;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782885;27.06.25 14:02:05;-28,650;295,416;20,336;32,642;23,692;800,192;3,597;67,100;22,340;67,805;22,460;0,811;219,403;25,618;26,466;6377;637,7;;0,0;60;13,58;27,78;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782886;27.06.25 14:03:05;-28,527;315,852;20,132;34,914;23,730;800,180;3,597;66,795;22,360;67,510;22,510;1,378;225,551;25,667;26,469;6377;637,7;;0,0;60;13,83;27,82;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782887;27.06.25 14:04:05;-29,466;346,121;20,873;38,628;23,797;800,186;3,588;67,120;22,445;67,965;22,665;1,119;302,344;25,685;26,469;6377;637,7;;0,0;60;14,01;27,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782888;27.06.25 14:05:05;-30,492;368,217;20,724;41,281;23,885;800,183;3,591;66,550;22,530;67,040;22,770;2,334;229,967;25,685;26,466;6377;637,7;;0,0;60;14,11;27,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782889;27.06.25 14:06:05;-30,891;376,123;20,567;41,748;23,892;800,180;3,588;65,775;22,560;65,845;22,775;1,683;261,686;25,688;26,469;6377;637,7;;0,0;60;14,10;27,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782890;27.06.25 14:07:05;-31,160;364,485;20,688;39,917;23,903;800,180;3,588;65,590;22,565;65,685;22,760;1,446;232,802;25,694;26,472;6377;637,7;;0,0;60;14,12;27,62;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782891;27.06.25 14:08:05;-31,681;366,007;20,748;40,368;23,948;800,180;3,579;65,435;22,595;65,825;22,805;1,153;186,626;25,740;26,469;6377;637,7;;0,0;60;14,12;27,50;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782892;27.06.25 14:09:05;-31,587;421,803;21,523;46,758;23,988;800,183;3,582;65,135;22,590;65,420;22,830;1,126;263,863;25,767;26,472;6377;637,7;;0,0;60;14,11;27,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782893;27.06.25 14:10:05;-31,605;463,451;22,593;51,434;24,067;800,180;3,579;65,565;22,620;65,805;22,855;1,037;288,996;25,776;26,469;6377;637,7;;0,0;60;14,10;28,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782894;27.06.25 14:11:05;-31,885;505,591;23,234;56,460;24,148;800,180;3,573;65,405;22,710;65,500;22,905;1,593;187,358;25,785;26,469;6377;637,7;;0,0;60;14,10;28,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782895;27.06.25 14:12:05;-32,510;479,820;23,625;53,210;24,240;800,183;3,576;65,365;22,760;65,985;22,930;1,488;267,396;25,785;26,469;6377;637,7;;0,0;60;14,10;28,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782896;27.06.25 14:13:05;-32,422;461,292;23,772;51,131;24,340;800,183;3,573;65,745;22,775;66,125;23,035;0,756;238,157;25,792;26,469;6377;637,7;;0,0;60;14,11;28,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782897;27.06.25 14:14:05;-33,334;446,069;23,375;49,715;24,482;800,180;3,567;65,805;22,880;66,070;23,215;1,130;190,339;25,822;26,469;6377;637,7;;0,0;60;14,11;28,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782898;27.06.25 14:15:05;NaN;459,181;22,887;51,159;24,502;800,192;3,567;64,460;22,965;64,295;23,275;2,558;283,826;25,850;26,478;6377;637,7;;0,0;58;14,10;28,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782899;27.06.25 14:16:05;-33,729;468,809;23,564;51,545;24,520;800,189;3,573;64,195;23,015;64,445;23,265;1,586;275,647;25,877;26,472;6377;637,7;;0,0;60;14,09;28,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782900;27.06.25 14:17:05;-34,110;444,129;23,332;48,833;24,575;800,180;3,582;64,705;23,015;64,950;23,285;1,368;252,788;25,871;26,469;6377;637,7;;0,0;60;14,09;28,57;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782901;27.06.25 14:18:05;NaN;414,557;22,766;45,068;24,612;800,195;3,582;64,540;23,030;64,735;23,320;1,144;229,078;25,883;26,469;6377;637,7;;0,0;60;14,11;28,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782902;27.06.25 14:19:05;-25,970;297,560;16,824;32,189;-49,785;800,189;3,588;64,330;23,065;64,315;23,365;1,174;218,374;25,898;26,475;6377;637,7;;0,0;59;14,11;28,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782903;27.06.25 14:20:05;-25,409;300,843;16,898;32,118;-49,778;800,192;3,576;63,970;23,090;63,960;23,385;1,002;145,620;25,901;26,469;6377;637,7;;0,0;60;14,10;29,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782904;27.06.25 14:21:05;NaN;418,587;23,002;45,174;24,727;800,189;3,573;64,350;23,115;64,430;23,385;0,850;222,885;25,947;26,503;6377;637,7;;0,0;58;14,10;29,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782905;27.06.25 14:22:05;-33,725;422,539;23,054;45,989;24,798;800,180;3,579;64,515;23,175;64,640;23,455;1,318;222,002;25,978;26,481;6377;637,7;;0,0;60;14,10;29,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782906;27.06.25 14:23:05;-33,883;414,469;23,000;44,635;24,813;800,186;3,588;64,130;23,190;64,535;23,500;0,858;259,408;25,981;26,478;6377;637,7;;0,0;60;14,09;29,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782907;27.06.25 14:24:05;-34,558;405,576;22,683;43,535;24,870;800,192;3,582;63,815;23,265;63,780;23,550;1,041;190,913;25,987;26,493;6377;637,7;;0,0;60;14,11;29,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782908;27.06.25 14:25:05;-34,009;401,911;22,827;42,712;24,880;800,192;3,579;63,805;23,305;64,155;23,525;0,746;213,356;26,033;26,481;6377;637,7;;0,0;60;14,09;29,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782909;27.06.25 14:26:05;-33,785;407,188;23,110;43,164;24,895;800,186;3,582;63,980;23,325;64,400;23,525;0,833;283,854;26,039;26,506;6377;637,7;;0,0;60;14,10;29,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782910;27.06.25 14:27:05;-33,427;411,392;22,976;44,138;24,942;800,192;3,573;63,805;23,360;64,260;23,540;1,486;218,025;26,069;26,493;6377;637,7;;0,0;60;14,11;29,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782911;27.06.25 14:28:05;-33,281;396,059;23,099;41,936;24,938;800,192;3,573;63,730;23,390;64,300;23,590;0,976;198,444;26,075;26,503;6377;637,7;;0,0;60;14,10;29,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
