Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2705774;bis:;2710168
Ausgelesen am:;08.05.2025 10:05:26;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678665;16.04.25 13:51:00;-33,995;282,113;32,859;29,248;19,800;800,192;4,161;66,805;18,115;67,130;18,540;1,582;265,663;21,128;17,191;6377;637,7;;0,0;60;13,54;28,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678666;16.04.25 13:52:00;-33,380;271,719;32,218;28,100;19,708;800,192;4,158;66,350;18,060;66,350;18,495;3,154;298,069;21,153;17,200;6377;637,7;;0,0;60;13,53;28,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678667;16.04.25 13:53:00;-32,616;264,028;32,274;27,164;19,630;800,192;4,155;66,390;18,015;66,370;18,440;2,181;295,341;21,195;17,210;6377;637,7;;0,0;60;13,54;28,53;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678668;16.04.25 13:54:00;-32,251;261,606;32,143;26,686;19,475;800,192;4,167;66,135;17,905;66,060;18,350;3,288;290,441;21,195;17,255;6377;637,7;;0,0;60;13,54;28,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678669;16.04.25 13:55:00;-31,863;263,775;32,443;26,764;19,368;800,192;4,161;66,595;17,835;66,850;18,245;2,171;284,091;21,198;17,249;6377;637,7;;0,0;60;13,55;28,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678670;16.04.25 13:56:00;-32,472;269,194;32,368;27,989;19,317;800,192;4,167;67,195;17,775;67,640;18,265;3,381;277,481;21,201;17,283;6377;637,7;;0,0;60;13,56;28,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678671;16.04.25 13:57:00;-32,896;272,725;32,345;28,409;19,245;800,192;4,170;67,305;17,730;67,230;18,170;3,155;257,597;21,222;17,280;6377;637,7;;0,0;60;13,55;28,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678672;16.04.25 13:58:00;-33,404;275,130;32,113;28,301;19,115;800,192;4,167;67,030;17,680;67,115;18,105;2,938;272,391;21,259;17,295;6377;637,7;;0,0;60;13,55;27,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678673;16.04.25 13:59:00;-33,833;276,000;32,520;28,225;18,995;800,192;4,164;67,140;17,610;67,885;18,010;3,307;292,562;21,278;17,304;6377;637,7;;0,0;60;13,55;27,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678674;16.04.25 14:00:00;-33,838;275,259;33,281;28,341;18,943;800,192;4,173;67,645;17,540;68,200;17,975;1,826;219,414;21,293;17,319;6377;637,7;;0,0;60;13,55;27,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678675;16.04.25 14:01:00;-34,053;275,807;32,604;29,065;18,897;800,192;4,158;67,930;17,465;67,520;17,955;2,525;272,953;21,293;17,368;6377;637,7;;0,0;60;13,54;27,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678676;16.04.25 14:02:00;-33,798;275,013;32,940;28,926;18,872;800,192;4,152;68,205;17,455;68,195;17,890;2,501;264,639;21,293;17,374;6377;637,7;;0,0;60;13,53;27,42;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678677;16.04.25 14:03:00;-34,536;275,141;33,300;29,213;18,882;800,192;4,158;68,625;17,435;68,445;17,890;1,001;240,531;21,296;17,386;6377;637,7;;0,0;60;13,52;27,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678678;16.04.25 14:04:00;-35,077;276,421;33,101;29,890;18,882;800,192;4,152;68,445;17,460;68,250;17,910;1,983;264,274;21,308;17,386;6377;637,7;;0,0;60;13,51;27,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678679;16.04.25 14:05:00;-35,516;276,499;32,422;29,579;18,817;800,192;4,155;67,795;17,460;67,550;17,850;2,539;267,902;21,330;17,396;6377;637,7;;0,0;60;13,48;26,94;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678680;16.04.25 14:06:00;-35,157;275,364;32,533;28,712;18,700;800,192;4,155;67,450;17,410;67,555;17,745;2,053;269,584;21,342;17,396;6377;637,7;;0,0;60;13,48;27,02;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678681;16.04.25 14:07:00;-34,756;276,249;32,890;28,798;18,647;800,192;4,149;67,700;17,360;67,910;17,675;1,525;247,838;21,348;17,423;6377;637,7;;0,0;60;13,49;26,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678682;16.04.25 14:08:00;-34,447;280,048;32,823;29,405;18,605;800,192;4,152;67,655;17,290;67,725;17,610;2,121;259,869;21,375;17,450;6377;637,7;;0,0;60;13,49;26,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678683;16.04.25 14:09:00;-33,831;278,573;32,960;29,168;18,530;800,192;4,152;67,840;17,280;67,995;17,530;2,176;285,069;21,388;17,475;6377;637,7;;0,0;60;13,48;26,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678684;16.04.25 14:10:00;-33,268;270,328;32,770;28,403;18,472;800,192;4,152;67,775;17,205;68,140;17,460;2,728;237,043;21,375;17,460;6377;637,7;;0,0;60;13,46;26,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678685;16.04.25 14:11:00;-32,406;256,844;33,120;26,903;18,405;800,192;4,146;68,105;17,160;68,785;17,400;2,150;306,281;21,391;17,481;6377;637,7;;0,0;60;13,43;26,55;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678686;16.04.25 14:12:00;-31,810;240,647;32,556;25,488;18,375;800,192;4,152;68,275;17,120;68,435;17,360;2,961;274,466;21,391;17,487;6377;637,7;;0,0;60;13,39;26,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678687;16.04.25 14:13:00;-31,512;225,579;32,669;23,388;18,295;800,186;4,152;67,990;17,110;68,560;17,310;3,002;264,814;21,388;17,493;6377;637,7;;0,0;60;13,36;26,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678688;16.04.25 14:14:00;-31,123;213,069;32,461;22,175;18,202;800,192;4,152;68,255;17,025;68,910;17,240;2,796;291,437;21,391;17,524;6377;637,7;;0,0;60;13,33;26,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678689;16.04.25 14:15:00;-30,897;203,782;32,191;21,171;18,130;800,192;4,161;68,370;16,965;69,045;17,210;2,494;280,643;21,397;17,524;6377;637,7;;0,0;60;13,31;26,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678690;16.04.25 14:16:00;-30,443;199,196;32,559;20,844;18,083;800,192;4,155;68,820;16,885;69,410;17,135;1,710;296,685;21,394;17,564;6377;637,7;;0,0;60;13,30;26,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678691;16.04.25 14:17:00;-30,203;198,396;31,992;21,120;18,020;800,192;4,158;69,030;16,845;69,100;17,100;3,380;289,080;21,403;17,576;6377;637,7;;0,0;60;13,29;25,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678692;16.04.25 14:18:00;-30,347;199,736;31,818;20,953;17,915;800,192;4,152;68,970;16,765;69,385;17,020;2,854;290,194;21,400;17,582;6377;637,7;;0,0;60;13,29;25,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678693;16.04.25 14:19:00;-30,444;205,800;32,206;21,699;17,840;800,192;4,155;69,260;16,730;69,855;16,975;2,491;276,098;21,409;17,585;6377;637,7;;0,0;60;13,29;25,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678694;16.04.25 14:20:00;-30,990;216,634;32,540;22,953;17,798;800,186;4,158;69,505;16,665;70,185;16,930;2,600;269,679;21,418;17,585;6377;637,7;;0,0;60;13,32;25,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678695;16.04.25 14:21:00;-31,398;231,232;32,493;24,623;17,747;800,186;4,149;69,990;16,625;70,380;16,905;1,601;256,354;21,418;17,597;6377;637,7;;0,0;60;13,35;25,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678696;16.04.25 14:22:00;-32,751;248,248;32,798;26,612;17,750;800,192;4,155;69,850;16,590;70,315;16,870;2,200;291,026;21,412;17,616;6377;637,7;;0,0;60;13,41;25,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678697;16.04.25 14:23:00;-33,730;264,378;33,160;28,389;17,737;800,192;4,152;69,835;16,590;70,305;16,870;1,717;291,234;21,409;17,643;6377;637,7;;0,0;60;13,51;25,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678698;16.04.25 14:24:00;-35,182;277,403;32,946;30,062;17,720;800,192;4,149;69,960;16,550;70,325;16,875;2,839;293,192;21,437;17,661;6377;637,7;;0,0;60;13,54;25,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678699;16.04.25 14:25:00;-35,927;287,572;33,132;30,962;17,685;800,192;4,152;69,840;16,510;70,175;16,850;2,842;263,621;21,421;17,676;6377;637,7;;0,0;60;13,55;25,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678700;16.04.25 14:26:00;-35,855;294,497;33,313;31,229;17,612;800,192;4,143;69,515;16,445;69,980;16,820;2,746;275,484;21,409;17,679;6377;637,7;;0,0;60;13,56;24,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678701;16.04.25 14:27:00;-35,168;299,551;34,075;31,812;17,575;800,192;4,152;70,055;16,390;70,220;16,780;2,045;279,264;21,421;17,686;6377;637,7;;0,0;60;13,57;24,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678702;16.04.25 14:28:00;-35,323;304,284;34,810;32,892;17,637;800,192;4,149;70,930;16,375;71,320;16,835;1,136;251,972;21,434;17,689;6377;637,7;;0,0;60;13,56;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678703;16.04.25 14:29:00;-35,299;306,754;34,186;33,176;17,635;800,192;4,137;70,435;16,390;70,150;16,845;2,663;280,845;21,406;17,698;6377;637,7;;0,0;60;13,57;24,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678704;16.04.25 14:30:00;-34,751;306,500;34,549;32,982;17,650;800,192;4,143;70,515;16,420;70,445;16,895;1,155;229,736;21,418;17,698;6377;637,7;;0,0;60;13,55;25,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678705;16.04.25 14:31:00;-34,441;306,969;34,696;33,600;17,708;800,192;4,149;70,840;16,460;70,980;17,005;1,639;269,606;21,431;17,737;6377;637,7;;0,0;60;13,56;24,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678706;16.04.25 14:32:00;-34,505;312,050;34,855;34,637;17,778;800,192;4,149;70,720;16,545;70,555;17,090;1,253;290,593;21,415;17,750;6377;637,7;;0,0;60;13,56;24,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678707;16.04.25 14:33:00;-34,864;321,721;34,525;35,745;17,827;800,192;4,149;70,105;16,570;69,380;17,130;1,348;294,694;21,418;17,762;6377;637,7;;0,0;60;13,55;24,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678708;16.04.25 14:34:00;-35,561;330,391;34,422;36,771;17,887;800,192;4,152;69,655;16,650;69,445;17,160;2,288;258,666;21,394;17,771;6377;637,7;;0,0;60;13,55;24,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678709;16.04.25 14:35:00;-36,254;333,693;34,051;36,731;17,915;800,192;4,146;69,255;16,675;68,750;17,145;2,138;290,739;21,412;17,728;6377;637,7;;0,0;60;13,56;24,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678710;16.04.25 14:36:00;-36,807;329,946;33,697;36,132;17,933;800,192;4,149;68,725;16,720;68,725;17,155;3,224;276,609;21,409;17,777;6377;637,7;;0,0;60;13,55;24,68;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678711;16.04.25 14:37:00;-36,817;325,430;33,991;35,479;17,957;800,192;4,149;68,675;16,725;68,565;17,170;1,847;311,839;21,394;17,783;6377;637,7;;0,0;60;13,55;24,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678712;16.04.25 14:38:00;-37,123;324,947;34,133;35,507;18,000;800,192;4,158;69,035;16,720;69,030;17,170;1,849;271,057;21,391;17,786;6377;637,7;;0,0;60;13,57;24,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678713;16.04.25 14:39:00;-37,498;328,505;34,252;36,155;18,085;800,192;4,149;69,390;16,750;69,550;17,245;1,102;306,512;21,394;17,808;6377;637,7;;0,0;60;13,55;24,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678714;16.04.25 14:40:00;-38,261;335,260;34,275;37,272;18,172;800,192;4,143;69,620;16,795;69,765;17,365;1,399;284,338;21,400;17,804;6377;637,7;;0,0;60;13,55;24,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678715;16.04.25 14:41:00;-38,658;338,910;33,664;37,603;18,232;800,192;4,146;69,050;16,830;68,975;17,425;2,002;283,191;21,394;17,826;6377;637,7;;0,0;60;13,55;25,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678716;16.04.25 14:42:00;-38,443;340,575;33,241;37,539;18,260;800,192;4,149;68,470;16,920;67,950;17,415;2,558;261,394;21,394;17,847;6377;637,7;;0,0;60;13,56;25,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678717;16.04.25 14:43:00;-37,981;348,496;33,459;37,807;18,235;800,192;4,143;67,830;16,920;67,575;17,370;1,904;280,215;21,391;17,869;6377;637,7;;0,0;60;13,56;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678718;16.04.25 14:44:00;-38,187;365,171;33,587;39,695;18,225;800,192;4,149;68,030;16,920;67,595;17,380;2,338;279,197;21,394;17,857;6377;637,7;;0,0;60;13,55;24,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678719;16.04.25 14:45:00;-38,374;383,049;33,858;41,640;18,230;800,192;4,152;67,730;16,930;67,760;17,335;2,705;273,741;21,391;17,872;6377;637,7;;0,0;60;13,55;24,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678720;16.04.25 14:46:00;-37,416;399,504;34,452;43,341;18,243;800,192;4,149;67,845;16,920;68,595;17,390;2,473;248,501;21,391;17,875;6377;637,7;;0,0;60;13,56;24,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678721;16.04.25 14:47:00;-35,556;441,338;35,530;48,828;18,317;800,192;4,146;68,515;16,905;68,600;17,460;1,450;287,556;21,391;17,875;6377;637,7;;0,0;60;13,52;25,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678722;16.04.25 14:48:00;-32,792;434,744;36,008;48,019;18,410;800,192;4,146;68,450;16,890;68,050;17,525;1,716;285,688;21,391;17,878;6377;637,7;;0,0;60;13,55;25,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678723;16.04.25 14:49:00;-29,252;393,112;35,674;42,846;18,470;800,192;4,149;68,175;16,990;67,810;17,560;1,465;216,849;21,391;17,878;6377;637,7;;0,0;60;13,55;25,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678724;16.04.25 14:50:00;-27,674;357,861;35,034;39,231;18,545;800,192;4,134;68,370;17,045;67,755;17,640;0,763;225,557;21,388;17,893;6377;637,7;;0,0;60;13,56;25,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678725;16.04.25 14:51:00;-26,841;335,245;34,225;36,852;18,603;800,192;4,149;67,885;17,100;67,225;17,665;1,882;234,945;21,391;17,942;6377;637,7;;0,0;60;13,55;25,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678726;16.04.25 14:52:00;-26,438;310,774;33,363;33,621;18,595;800,192;4,143;67,065;17,160;66,835;17,650;2,573;213,098;21,388;17,924;6377;637,7;;0,0;60;13,56;25,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678727;16.04.25 14:53:00;-26,029;276,494;33,070;29,235;18,570;800,192;4,149;67,270;17,125;67,230;17,610;1,432;271,845;21,388;17,942;6377;637,7;;0,0;60;13,55;25,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678728;16.04.25 14:54:00;-26,270;245,104;32,629;26,186;18,597;800,192;4,152;67,690;17,150;67,940;17,680;1,557;297,270;21,372;17,960;6377;637,7;;0,0;60;13,49;25,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678729;16.04.25 14:55:00;-27,034;225,454;31,871;24,184;18,618;800,192;4,143;67,330;17,170;67,145;17,725;1,652;270,208;21,385;17,963;6377;637,7;;0,0;60;13,43;25,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678730;16.04.25 14:56:00;-27,118;215,048;30,994;22,584;18,545;800,192;4,143;66,975;17,185;66,770;17,670;1,716;295,059;21,372;17,969;6377;637,7;;0,0;60;13,41;25,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678731;16.04.25 14:57:00;-26,857;205,418;30,969;21,359;18,547;800,192;4,143;67,080;17,125;66,830;17,580;1,356;277,307;21,382;17,972;6377;637,7;;0,0;60;13,40;25,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678732;16.04.25 14:58:00;-27,350;192,090;30,403;20,166;18,513;800,192;4,155;67,340;17,135;67,225;17,535;1,580;299,312;21,363;17,966;6377;637,7;;0,0;60;13,37;25,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678733;16.04.25 14:59:00;-27,569;183,467;30,105;19,078;18,467;800,192;4,146;66,990;17,130;67,040;17,510;2,665;265,658;21,351;17,972;6377;637,7;;0,0;60;13,36;25,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678734;16.04.25 15:00:00;-27,478;182,638;29,605;18,728;18,352;800,192;4,149;66,680;17,075;66,860;17,440;3,458;265,731;21,345;17,978;6377;637,7;;0,0;60;13,35;25,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678735;16.04.25 15:01:00;-27,234;185,333;29,432;18,331;18,218;800,192;4,146;66,405;17,020;67,020;17,335;3,716;287,218;21,363;17,981;6377;637,7;;0,0;60;13,35;25,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678736;16.04.25 15:02:00;-26,727;185,816;29,368;18,427;18,105;800,192;4,146;66,795;16,905;67,205;17,255;2,273;293,051;21,354;17,985;6377;637,7;;0,0;60;13,34;24,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
