Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2781227;bis:;2786986
Ausgelesen am:;30.06.2025 10:37:21;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785253;29.06.25 05:30:05;-54,862;3,727;17,533;4,110;19,617;800,180;3,549;81,470;19,935;81,090;20,195;0,109;308,869;27,476;29,417;6377;637,7;;0,0;60;12,34;20,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785254;29.06.25 05:31:05;-54,855;4,108;17,480;4,235;19,605;800,180;3,549;81,440;19,915;80,795;20,195;0,052;300,538;27,467;29,399;6377;637,7;;0,0;60;12,34;20,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785255;29.06.25 05:32:05;-54,727;4,594;17,480;4,264;19,597;800,180;3,552;81,515;19,950;80,900;20,215;0,188;300,178;27,449;29,405;6377;637,7;;0,0;60;12,34;20,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785256;29.06.25 05:33:05;-54,711;5,215;17,433;4,298;19,605;800,180;3,552;81,540;19,930;80,965;20,220;0,273;302,552;27,446;29,399;6377;637,7;;0,0;60;12,33;20,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785257;29.06.25 05:34:05;-54,862;5,750;17,462;4,336;19,600;800,180;3,555;81,550;19,935;81,310;20,235;0,196;294,148;27,446;29,399;6377;637,7;;0,0;60;12,34;20,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785258;29.06.25 05:35:05;-54,866;6,053;17,359;4,410;19,590;800,180;3,555;81,515;19,980;80,970;20,295;0,216;307,603;27,443;29,372;6377;637,7;;0,0;60;12,34;20,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785259;29.06.25 05:36:05;-54,837;6,472;17,380;4,466;19,608;800,180;3,552;81,500;19,995;80,755;20,320;0,334;291,088;27,428;29,393;6377;637,7;;0,0;60;12,34;20,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785260;29.06.25 05:37:05;-54,810;6,806;17,396;4,522;19,610;800,180;3,546;81,420;19,975;80,635;20,340;0,359;309,004;27,421;29,371;6377;637,7;;0,0;60;12,34;20,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785261;29.06.25 05:38:05;-54,790;7,344;17,298;4,586;19,615;800,180;3,549;81,415;20,005;80,345;20,370;0,311;280,564;27,394;29,371;6377;637,7;;0,0;60;12,33;20,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785262;29.06.25 05:39:05;-54,923;7,850;17,273;4,636;19,608;800,180;3,549;81,385;20,000;80,275;20,365;0,327;315,366;27,357;29,341;6377;637,7;;0,0;60;12,34;20,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785263;29.06.25 05:40:05;-54,909;8,210;17,295;4,698;19,625;800,180;3,558;81,355;20,025;80,495;20,370;0,059;307,603;27,366;29,347;6377;637,7;;0,0;60;12,33;20,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785264;29.06.25 05:41:05;-54,883;8,653;17,257;4,775;19,622;800,180;3,555;81,330;20,015;80,335;20,415;0,193;281,273;27,357;29,323;6377;637,7;;0,0;60;12,34;20,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785265;29.06.25 05:42:05;-54,987;9,246;17,169;4,822;19,625;800,180;3,552;81,285;20,015;79,870;20,440;0,348;325,783;27,348;29,323;6377;637,7;;0,0;60;12,34;20,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785266;29.06.25 05:43:05;-55,123;9,782;16,935;4,771;19,632;800,180;3,549;81,175;20,010;79,765;20,415;0,230;320,378;27,348;29,304;6377;637,7;;0,0;60;12,34;20,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785267;29.06.25 05:44:05;-54,815;10,316;16,906;4,670;19,637;800,180;3,552;81,175;20,020;80,070;20,375;0,689;288,613;27,336;29,301;6377;637,7;;0,0;60;12,34;20,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785268;29.06.25 05:45:05;-55,090;11,044;16,747;4,692;19,660;800,180;3,549;81,245;20,045;80,390;20,365;0,645;275,777;27,324;29,301;6377;637,7;;0,0;60;12,35;20,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785269;29.06.25 05:46:05;-55,234;11,605;16,730;4,754;19,670;800,180;3,555;81,240;20,065;80,535;20,355;0,677;307,648;27,312;29,304;6377;637,7;;0,0;60;12,34;20,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785270;29.06.25 05:47:05;-55,390;11,979;16,610;4,760;19,700;800,180;3,555;81,210;20,075;80,440;20,345;0,589;310,444;27,250;29,301;6377;637,7;;0,0;60;12,34;20,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785271;29.06.25 05:48:05;-55,547;12,282;16,445;4,730;19,690;800,180;3,555;81,150;20,055;80,340;20,345;0,321;299,914;27,232;29,295;6377;637,7;;0,0;60;12,35;20,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785272;29.06.25 05:49:05;-55,497;12,748;16,497;4,675;19,685;800,180;3,564;81,145;20,050;80,610;20,340;0,391;297,731;27,207;29,298;6377;637,7;;0,0;60;12,35;20,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785273;29.06.25 05:50:05;-55,576;13,079;16,476;4,771;19,695;800,180;3,555;81,185;20,045;80,780;20,340;0,405;288,799;27,171;29,286;6377;637,7;;0,0;60;12,34;20,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785274;29.06.25 05:51:05;-55,691;13,536;16,282;4,686;19,697;800,180;3,555;81,230;20,070;80,535;20,385;0,415;265,793;27,153;29,252;6377;637,7;;0,0;60;12,35;20,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785275;29.06.25 05:52:05;-55,698;13,906;16,250;4,618;19,682;800,180;3,549;81,235;20,045;80,560;20,350;0,940;289,322;27,153;29,244;6377;637,7;;0,0;60;12,34;20,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785276;29.06.25 05:53:05;-55,776;14,453;16,229;4,653;19,710;800,180;3,564;81,265;20,045;80,685;20,330;0,393;308,194;27,153;29,213;6377;637,7;;0,0;60;12,34;20,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785277;29.06.25 05:54:05;-55,622;14,908;16,267;4,666;19,705;800,180;3,564;81,305;20,040;80,810;20,315;0,468;272,143;27,153;29,216;6377;637,7;;0,0;60;12,36;20,04;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785278;29.06.25 05:55:05;-55,368;15,392;16,378;4,787;19,715;800,180;3,567;81,405;20,045;81,010;20,315;0,107;251,663;27,125;29,222;6377;637,7;;0,0;60;12,35;20,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785279;29.06.25 05:56:05;-55,370;15,762;16,307;4,951;19,722;800,180;3,561;81,490;20,025;80,980;20,315;0,428;305,561;27,132;29,210;6377;637,7;;0,0;60;12,35;20,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785280;29.06.25 05:57:05;-55,499;16,379;16,208;5,000;19,717;800,180;3,558;81,545;20,050;80,955;20,325;0,304;297,309;27,091;29,216;6377;637,7;;0,0;60;12,35;20,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785281;29.06.25 05:58:05;-55,492;16,861;16,169;5,007;19,707;800,180;3,561;81,605;20,040;80,950;20,330;0,485;294,379;27,089;29,204;6377;637,7;;0,0;60;12,34;20,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785282;29.06.25 05:59:05;-55,341;17,474;16,135;5,072;19,727;800,180;3,561;81,630;20,035;81,035;20,340;0,304;253,406;27,061;29,201;6377;637,7;;0,0;60;12,35;20,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785283;29.06.25 06:00:05;-55,417;17,841;16,082;5,111;19,743;800,180;3,552;81,625;20,040;81,105;20,335;0,625;305,511;27,058;29,198;6377;637,7;;0,0;60;12,34;20,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785284;29.06.25 06:01:05;-55,497;18,492;15,963;5,117;19,745;800,180;3,549;81,680;20,080;81,130;20,335;0,507;222,458;27,055;29,188;6377;637,7;;0,0;60;12,35;20,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785285;29.06.25 06:02:05;-55,588;19,039;15,909;5,188;19,753;800,180;3,558;81,675;20,050;81,115;20,350;0,614;282,482;27,055;29,179;6377;637,7;;0,0;60;12,34;20,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785286;29.06.25 06:03:05;-55,703;19,486;15,813;5,144;19,765;800,180;3,558;81,640;20,050;81,170;20,330;0,694;306,799;27,055;29,170;6377;637,7;;0,0;60;12,35;20,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785287;29.06.25 06:04:05;-55,576;20,088;15,725;5,172;19,775;800,180;3,549;81,720;20,070;81,210;20,335;0,395;260,601;27,043;29,155;6377;637,7;;0,0;60;12,35;20,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785288;29.06.25 06:05:05;-55,594;20,692;15,652;5,154;19,788;800,180;3,555;81,680;20,065;81,175;20,320;0,688;272,064;27,034;29,143;6377;637,7;;0,0;60;12,34;20,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785289;29.06.25 06:06:05;-55,647;21,379;15,566;5,164;19,792;800,180;3,555;81,705;20,075;81,350;20,320;0,748;259,172;26,997;29,121;6377;637,7;;0,0;60;12,34;20,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785290;29.06.25 06:07:05;-55,590;22,146;15,495;5,162;19,823;800,180;3,555;81,710;20,110;81,520;20,320;0,789;242,893;27,015;29,118;6377;637,7;;0,0;60;12,34;20,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785291;29.06.25 06:08:05;-55,435;22,838;15,529;5,342;19,842;800,180;3,558;81,750;20,135;81,575;20,340;0,302;223,217;26,979;29,112;6377;637,7;;0,0;60;12,34;20,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785292;29.06.25 06:09:05;-55,709;23,494;15,345;5,407;19,852;800,180;3,558;81,700;20,150;81,275;20,375;0,746;269,106;26,960;29,109;6377;637,7;;0,0;60;12,33;20,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785293;29.06.25 06:10:05;-55,807;24,160;15,178;5,440;19,890;800,180;3,564;81,615;20,135;81,245;20,375;0,682;276,036;26,964;29,112;6377;637,7;;0,0;60;12,35;20,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785294;29.06.25 06:11:05;-55,871;24,797;15,083;5,480;19,897;800,180;3,567;81,500;20,150;81,070;20,375;0,795;296,049;26,954;29,106;6377;637,7;;0,0;60;12,36;20,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785295;29.06.25 06:12:05;-55,876;25,287;15,032;5,576;19,935;800,180;3,561;81,485;20,190;81,050;20,405;0,778;286,718;26,957;29,103;6377;637,7;;0,0;60;12,35;20,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785296;29.06.25 06:13:05;-55,785;26,113;15,054;5,748;19,955;800,180;3,561;81,425;20,240;80,990;20,420;0,785;273,476;26,954;29,094;6377;637,7;;0,0;60;12,36;20,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785297;29.06.25 06:14:05;-55,781;28,765;14,957;5,896;19,985;800,180;3,558;81,285;20,275;80,870;20,450;0,616;263,076;26,942;29,094;6377;637,7;;0,0;60;12,37;20,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785298;29.06.25 06:15:05;-55,768;39,963;14,852;6,061;20,007;800,180;3,561;81,050;20,360;80,715;20,510;0,630;279,394;26,911;29,088;6377;637,7;;0,0;60;12,37;20,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785299;29.06.25 06:16:05;-55,940;53,966;14,561;6,131;20,037;800,180;3,561;80,700;20,430;80,515;20,530;1,020;303,564;26,905;29,063;6377;637,7;;0,0;60;12,37;20,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785300;29.06.25 06:17:05;-55,862;70,184;14,398;6,284;20,102;800,180;3,555;80,335;20,545;80,185;20,565;0,490;241,144;26,872;29,063;6377;637,7;;0,0;60;12,37;20,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785301;29.06.25 06:18:05;-55,811;78,258;14,383;6,440;20,142;800,180;3,558;80,070;20,645;80,125;20,610;0,353;257,293;26,866;29,036;6377;637,7;;0,0;60;12,36;20,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785302;29.06.25 06:19:05;-55,942;80,020;14,165;6,587;20,210;800,180;3,564;79,510;20,785;79,845;20,675;0,170;158,394;26,860;29,027;6377;637,7;;0,0;60;12,38;21,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785303;29.06.25 06:20:05;-56,046;81,777;13,984;6,795;20,265;800,180;3,558;78,955;20,880;79,530;20,705;0,423;235,744;26,866;29,011;6377;637,7;;0,0;60;12,38;21,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785304;29.06.25 06:21:05;-56,306;83,623;13,727;7,303;20,325;800,180;3,558;78,320;21,070;79,310;20,750;0,584;198,332;26,863;29,008;6377;637,7;;0,0;60;12,39;21,19;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785305;29.06.25 06:22:05;-56,692;85,571;13,466;8,242;20,392;800,180;3,552;77,635;21,175;79,135;20,780;0,896;299,858;26,860;29,008;6377;637,7;;0,0;60;12,37;21,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785306;29.06.25 06:23:05;-56,872;87,622;13,314;9,423;20,467;800,180;3,558;77,055;21,285;79,070;20,825;0,894;310,320;26,857;29,008;6377;637,7;;0,0;60;12,38;21,51;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785307;29.06.25 06:24:05;-57,162;89,584;13,316;10,420;20,535;800,180;3,558;76,585;21,395;78,990;20,880;1,105;231,773;26,845;29,008;6377;637,7;;0,0;60;12,38;21,59;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785308;29.06.25 06:25:05;-57,506;91,647;13,038;10,881;20,615;800,180;3,549;76,165;21,495;78,845;20,890;0,939;287,134;26,844;29,005;6377;637,7;;0,0;60;12,38;21,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785309;29.06.25 06:26:05;-57,707;93,443;13,012;11,127;20,665;800,180;3,555;75,895;21,560;78,795;20,910;0,616;309,521;26,835;28,993;6377;637,7;;0,0;60;12,38;22,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785310;29.06.25 06:27:05;-57,820;95,233;13,010;11,337;20,725;800,180;3,555;75,675;21,625;78,840;20,945;0,439;265,928;26,799;28,996;6377;637,7;;0,0;60;12,38;22,18;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785311;29.06.25 06:28:05;-58,096;97,100;12,812;11,617;20,802;800,180;3,561;75,390;21,720;78,735;21,000;0,687;262,378;26,777;28,966;6377;637,7;;0,0;60;12,38;22,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785312;29.06.25 06:29:05;-58,444;99,097;12,548;11,876;20,872;800,180;3,561;74,985;21,780;78,475;21,065;1,139;294,413;26,786;28,962;6377;637,7;;0,0;60;12,38;22,42;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785313;29.06.25 06:30:05;-58,637;101,352;12,363;12,020;20,932;800,180;3,558;74,645;21,835;78,170;21,110;1,001;302,243;26,771;28,953;6377;637,7;;0,0;60;12,38;22,66;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785314;29.06.25 06:31:05;-58,860;103,358;12,266;12,273;21,002;800,180;3,558;74,460;21,865;77,900;21,185;0,519;280,766;26,762;28,938;6377;637,7;;0,0;60;12,39;22,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785315;29.06.25 06:32:05;-59,087;105,440;12,051;12,527;21,063;800,180;3,567;74,300;21,910;77,570;21,270;0,979;270,698;26,765;28,929;6377;637,7;;0,0;60;12,40;22,86;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785316;29.06.25 06:33:05;-59,274;107,499;11,992;12,781;21,125;800,180;3,567;74,190;21,935;77,300;21,330;0,776;303,137;26,762;28,923;6377;637,7;;0,0;60;12,38;22,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785317;29.06.25 06:34:05;-59,560;109,611;11,929;13,157;21,195;800,180;3,564;74,135;22,005;77,050;21,400;0,646;278,528;26,756;28,911;6377;637,7;;0,0;60;12,40;23,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785318;29.06.25 06:35:05;-59,946;111,363;11,647;13,325;21,250;800,180;3,561;73,950;22,095;76,755;21,495;0,438;265,489;26,759;28,911;6377;637,7;;0,0;60;12,39;23,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785319;29.06.25 06:36:05;-60,073;113,420;11,525;13,514;21,320;800,180;3,564;73,870;22,100;76,620;21,505;0,625;282,364;26,741;28,908;6377;637,7;;0,0;60;12,38;23,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785320;29.06.25 06:37:05;-60,252;115,415;11,544;13,701;21,380;800,180;3,564;73,690;22,180;76,495;21,550;0,543;280,823;26,719;28,911;6377;637,7;;0,0;60;12,39;23,73;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785321;29.06.25 06:38:05;-60,627;117,518;11,362;14,017;21,435;800,180;3,564;73,395;22,255;76,345;21,585;0,791;285,143;26,720;28,890;6377;637,7;;0,0;60;12,40;23,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785322;29.06.25 06:39:05;-60,861;119,951;11,172;14,325;21,483;800,180;3,567;73,145;22,285;76,125;21,590;1,021;270,214;26,695;28,899;6377;637,7;;0,0;60;12,40;23,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785323;29.06.25 06:40:05;-61,073;122,309;11,032;14,452;21,540;800,180;3,558;72,790;22,335;76,165;21,575;0,968;276,896;26,698;28,902;6377;637,7;;0,0;60;12,40;23,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785324;29.06.25 06:41:05;-61,327;124,493;11,135;14,630;21,585;800,180;3,570;72,765;22,370;76,370;21,575;0,409;295,313;26,680;28,893;6377;637,7;;0,0;60;12,39;23,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
