Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2781227;bis:;2786986
Ausgelesen am:;30.06.2025 10:37:21;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786430;30.06.25 01:07:05;-67,705;-0,111;21,066;3,718;24,897;800,183;3,465;60,190;25,190;59,700;25,525;0,463;172,226;32,613;33,412;6377;637,7;;0,0;60;12,40;25,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786431;30.06.25 01:08:05;-67,777;-0,111;20,902;3,780;24,903;800,189;3,462;60,235;25,190;59,615;25,505;0,538;188,955;32,567;33,403;6377;637,7;;0,0;60;12,40;25,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786432;30.06.25 01:09:05;-67,830;-0,111;20,726;3,719;24,897;800,186;3,465;60,265;25,140;59,700;25,440;0,847;324,146;32,530;33,406;6377;637,7;;0,0;60;12,39;25,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786433;30.06.25 01:10:05;-67,890;-0,111;20,611;3,546;24,868;800,186;3,468;60,325;25,125;59,860;25,385;0,812;254,143;32,533;33,403;6377;637,7;;0,0;60;12,41;25,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786434;30.06.25 01:11:05;-67,837;-0,111;20,823;3,500;24,860;800,189;3,468;60,455;25,105;60,085;25,365;0,318;200,261;32,524;33,394;6377;637,7;;0,0;60;12,40;25,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786435;30.06.25 01:12:05;-68,086;-0,111;20,625;3,609;24,830;800,183;3,462;60,515;25,090;60,090;25,365;0,368;233,167;32,515;33,388;6377;637,7;;0,0;60;12,40;25,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786436;30.06.25 01:13:05;-68,110;-0,111;20,566;3,504;24,817;800,189;3,462;60,605;25,045;60,215;25,330;0,525;249,441;32,481;33,363;6377;637,7;;0,0;60;12,39;25,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786437;30.06.25 01:14:05;-67,826;-0,111;20,690;3,466;24,792;800,186;3,465;60,640;25,015;60,255;25,295;0,450;259,948;32,466;33,354;6377;637,7;;0,0;60;12,39;25,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786438;30.06.25 01:15:05;-68,043;-0,111;20,540;3,533;24,782;800,192;3,465;60,750;25,000;60,525;25,255;0,366;317,543;32,433;33,333;6377;637,7;;0,0;60;12,38;25,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786439;30.06.25 01:16:05;-67,998;-0,111;20,594;3,463;24,760;800,192;3,468;60,895;24,950;60,760;25,175;0,084;321,311;32,426;33,318;6377;637,7;;0,0;60;12,40;25,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786440;30.06.25 01:17:05;-67,739;-0,111;20,880;3,556;24,710;800,192;3,462;61,005;24,960;60,755;25,230;0,216;126,467;32,426;33,305;6377;637,7;;0,0;60;12,40;25,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786441;30.06.25 01:18:05;-67,772;-0,111;20,783;3,727;24,712;800,192;3,459;61,010;24,960;60,545;25,260;0,566;240,379;32,411;33,305;6377;637,7;;0,0;60;12,40;25,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786442;30.06.25 01:19:05;-67,820;-0,111;20,682;3,716;24,685;800,192;3,465;61,095;24,950;60,505;25,280;0,526;113,057;32,375;33,305;6377;637,7;;0,0;60;12,41;25,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786443;30.06.25 01:20:05;-67,832;-0,111;20,769;3,759;24,688;800,192;3,465;61,105;24,910;60,520;25,230;0,195;267,947;32,356;33,302;6377;637,7;;0,0;60;12,40;25,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786444;30.06.25 01:21:05;-67,806;-0,111;20,621;3,843;24,660;800,189;3,468;61,120;24,895;60,545;25,225;0,137;251,106;32,332;33,293;6377;637,7;;0,0;60;12,40;25,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786445;30.06.25 01:22:05;-67,874;-0,111;20,641;3,838;24,650;800,192;3,468;61,245;24,885;61,010;25,250;0,038;116,342;32,329;33,287;6377;637,7;;0,0;60;12,41;25,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786446;30.06.25 01:23:05;-68,052;-0,111;20,468;3,898;24,622;800,192;3,468;61,315;24,855;60,865;25,165;-0,012;290,498;32,326;33,266;6377;637,7;;0,0;60;12,39;25,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786447;30.06.25 01:24:05;-67,943;-0,111;20,478;3,695;24,585;800,192;3,471;61,530;24,835;61,225;25,090;0,656;265,185;32,320;33,248;6377;637,7;;0,0;60;12,39;25,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786448;30.06.25 01:25:05;-67,734;-0,111;20,648;3,600;24,575;800,192;3,465;61,780;24,870;61,550;25,065;0,275;122,726;32,280;33,238;6377;637,7;;0,0;60;12,42;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786449;30.06.25 01:26:05;-67,616;-0,111;20,710;3,725;24,552;800,192;3,468;61,920;24,830;61,620;25,080;0,046;98,640;32,246;33,217;6377;637,7;;0,0;60;12,41;25,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786450;30.06.25 01:27:05;-68,286;-0,111;20,193;3,336;24,523;800,192;3,465;61,895;24,805;61,500;25,045;0,572;120,943;32,231;33,211;6377;637,7;;0,0;60;12,41;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786451;30.06.25 01:28:05;-68,134;-0,111;20,384;2,551;24,467;800,192;3,465;62,030;24,705;61,820;24,940;0,473;114,474;32,231;33,208;6377;637,7;;0,0;60;12,40;25,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786452;30.06.25 01:29:05;-68,506;-0,111;20,140;2,190;24,420;800,192;3,465;62,305;24,625;62,095;24,820;0,595;118,142;32,219;33,208;6377;637,7;;0,0;60;12,41;25,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786453;30.06.25 01:30:05;-68,532;-0,111;20,265;1,554;24,340;800,192;3,459;62,665;24,475;62,710;24,630;0,457;114,064;32,195;33,205;6377;637,7;;0,0;60;12,41;25,20;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786454;30.06.25 01:31:05;-68,403;-0,111;20,513;1,500;24,260;800,192;3,462;63,075;24,350;63,265;24,445;0,339;116,696;32,146;33,195;6377;637,7;;0,0;60;12,40;25,08;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786455;30.06.25 01:32:05;-68,401;-0,111;20,562;1,510;24,210;800,192;3,465;63,490;24,240;63,790;24,285;0,413;104,445;32,164;33,168;6377;637,7;;0,0;60;12,42;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786456;30.06.25 01:33:05;-67,954;-0,111;20,744;1,259;24,132;800,189;3,459;63,950;24,100;64,350;24,145;0,415;97,178;32,143;33,138;6377;637,7;;0,0;60;12,41;25,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786457;30.06.25 01:34:05;-67,782;-0,111;20,955;1,186;24,063;800,180;3,465;64,440;23,960;64,895;24,040;0,374;93,836;32,133;33,144;6377;637,7;;0,0;60;12,43;25,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786458;30.06.25 01:35:05;-67,262;-0,111;21,469;1,334;23,995;800,180;3,462;64,870;23,850;65,415;23,935;0,120;113,231;32,124;33,125;6377;637,7;;0,0;60;12,40;24,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786459;30.06.25 01:36:05;-66,902;-0,111;21,674;2,103;23,952;800,180;3,468;65,220;23,795;65,385;23,985;0,001;74,346;32,121;33,113;6377;637,7;;0,0;60;12,41;25,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786460;30.06.25 01:37:05;-67,023;-0,111;21,696;2,678;23,938;800,180;3,459;65,425;23,775;65,260;23,990;0,025;85,613;32,073;33,116;6377;637,7;;0,0;60;12,42;24,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786461;30.06.25 01:38:05;-66,893;-0,111;21,870;2,889;23,887;800,180;3,462;65,545;23,740;65,385;23,995;-0,015;100,766;32,057;33,110;6377;637,7;;0,0;60;12,40;24,92;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786462;30.06.25 01:39:05;-66,859;-0,111;21,863;3,227;23,882;800,180;3,459;65,645;23,705;65,470;24,010;-0,014;95,749;32,048;33,110;6377;637,7;;0,0;60;12,41;24,84;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786463;30.06.25 01:40:05;-66,965;-0,111;21,870;3,367;23,833;800,180;3,471;65,695;23,720;65,185;24,045;-0,013;119,616;32,036;33,107;6377;637,7;;0,0;60;12,41;24,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786464;30.06.25 01:41:05;-66,831;-0,111;21,900;3,144;23,813;800,180;3,468;65,750;23,680;65,050;24,045;-0,015;128,874;32,033;33,098;6377;637,7;;0,0;60;12,41;24,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786465;30.06.25 01:42:05;-67,022;-0,111;21,785;2,965;23,767;800,180;3,468;65,820;23,670;65,100;24,025;-0,004;114,345;32,011;33,074;6377;637,7;;0,0;60;12,41;24,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786466;30.06.25 01:43:05;-66,815;-0,111;21,819;2,596;23,715;800,180;3,465;65,885;23,590;65,300;23,940;-0,007;122,794;31,969;33,052;6377;637,7;;0,0;60;12,41;24,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786467;30.06.25 01:44:05;-66,914;-0,111;21,852;2,373;23,665;800,180;3,462;66,070;23,540;65,605;23,850;0,014;127,474;31,957;33,043;6377;637,7;;0,0;60;12,41;24,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786468;30.06.25 01:45:05;-66,759;-0,111;21,817;2,110;23,607;800,180;3,465;66,285;23,470;65,840;23,790;-0,002;112,489;31,944;33,025;6377;637,7;;0,0;60;12,40;24,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786469;30.06.25 01:46:05;-66,590;-0,111;22,001;1,985;23,552;800,180;3,468;66,545;23,375;66,040;23,720;0,000;109,080;31,932;33,021;6377;637,7;;0,0;60;12,41;24,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786470;30.06.25 01:47:05;-66,553;-0,111;22,159;2,009;23,500;800,180;3,471;66,910;23,315;66,480;23,610;-0,004;100,457;31,935;33,012;6377;637,7;;0,0;60;12,41;24,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786471;30.06.25 01:48:05;-66,245;-0,111;22,118;2,206;23,443;800,180;3,465;67,240;23,275;66,845;23,510;-0,016;106,549;31,914;33,009;6377;637,7;;0,0;60;12,40;24,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786472;30.06.25 01:49:05;-65,720;-0,111;22,459;2,211;23,387;800,180;3,462;67,430;23,175;67,270;23,430;-0,016;120,881;31,889;33,006;6377;637,7;;0,0;60;12,40;24,64;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786473;30.06.25 01:50:05;-65,710;-0,111;22,499;2,284;23,347;800,180;3,459;67,590;23,135;67,315;23,390;0,006;111,887;31,840;32,988;6377;637,7;;0,0;60;12,39;24,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786474;30.06.25 01:51:05;-65,735;-0,111;22,615;2,333;23,290;800,180;3,462;67,780;23,065;67,530;23,340;-0,015;100,918;31,843;32,991;6377;637,7;;0,0;60;12,41;24,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786475;30.06.25 01:52:05;-65,671;-0,111;22,666;2,235;23,255;800,180;3,465;67,985;23,010;67,725;23,275;-0,007;112,382;31,840;32,976;6377;637,7;;0,0;60;12,38;24,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786476;30.06.25 01:53:05;-65,211;-0,111;22,839;2,201;23,197;800,180;3,468;68,315;22,985;67,940;23,230;-0,015;124,099;31,834;32,961;6377;637,7;;0,0;60;12,42;24,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786477;30.06.25 01:54:05;-65,058;-0,111;22,968;2,317;23,153;800,180;3,468;68,485;22,915;68,125;23,185;-0,015;104,513;31,804;32,943;6377;637,7;;0,0;60;12,40;24,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786478;30.06.25 01:55:05;-65,264;-0,111;22,944;2,264;23,100;800,180;3,474;68,615;22,900;68,260;23,140;-0,014;105,413;31,801;32,930;6377;637,7;;0,0;60;12,40;24,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786479;30.06.25 01:56:05;-64,946;-0,111;23,107;2,283;23,060;800,180;3,465;68,780;22,830;68,445;23,095;-0,020;114,086;31,767;32,918;6377;637,7;;0,0;60;12,40;24,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786480;30.06.25 01:57:05;-64,649;-0,111;23,293;2,422;23,027;800,180;3,474;68,995;22,820;68,670;23,060;-0,007;116,156;31,746;32,924;6377;637,7;;0,0;60;12,40;24,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786481;30.06.25 01:58:05;-64,863;-0,111;23,203;2,422;22,965;800,180;3,468;69,080;22,775;68,600;23,020;-0,016;110,340;31,743;32,915;6377;637,7;;0,0;60;12,39;24,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786482;30.06.25 01:59:05;-64,825;-0,111;23,211;2,223;22,918;800,180;3,462;69,250;22,695;68,910;22,930;-0,018;103,629;31,740;32,915;6377;637,7;;0,0;60;12,40;24,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786483;30.06.25 02:00:05;-64,463;-0,111;23,347;2,081;22,868;800,180;3,468;69,560;22,605;69,235;22,850;-0,016;103,033;31,737;32,915;6377;637,7;;0,0;60;12,40;24,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786484;30.06.25 02:01:05;-64,309;-0,111;23,487;2,001;22,810;800,180;3,468;69,810;22,550;69,590;22,770;-0,013;105,739;31,697;32,894;6377;637,7;;0,0;60;12,40;23,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786485;30.06.25 02:02:05;-64,199;-0,111;23,591;1,975;22,763;800,180;3,468;70,035;22,515;69,730;22,715;0,000;110,430;31,661;32,887;6377;637,7;;0,0;60;12,40;24,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786486;30.06.25 02:03:05;-64,067;-0,111;23,650;1,939;22,705;800,180;3,465;70,150;22,435;70,050;22,650;-0,018;117,101;31,654;32,863;6377;637,7;;0,0;60;12,41;23,97;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786487;30.06.25 02:04:05;-63,857;-0,111;23,803;1,767;22,645;800,180;3,471;70,320;22,360;70,100;22,615;0,000;110,559;31,648;32,835;6377;637,7;;0,0;60;12,41;23,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786488;30.06.25 02:05:05;-63,452;-0,111;23,979;1,747;22,580;800,180;3,465;70,580;22,310;70,390;22,555;-0,016;109,603;31,636;32,820;6377;637,7;;0,0;60;12,41;23,61;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786489;30.06.25 02:06:05;-63,024;-0,111;24,233;2,048;22,535;800,180;3,468;70,860;22,225;70,650;22,505;-0,011;101,914;31,639;32,826;6377;637,7;;0,0;60;12,41;23,53;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786490;30.06.25 02:07:05;-63,068;-0,111;24,304;2,511;22,500;800,180;3,468;71,125;22,230;70,780;22,480;-0,015;76,168;31,609;32,820;6377;637,7;;0,0;60;12,41;23,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786491;30.06.25 02:08:05;-63,237;-0,111;24,233;2,630;22,452;800,180;3,468;71,190;22,185;70,740;22,455;-0,014;85,556;31,581;32,820;6377;637,7;;0,0;60;12,41;23,65;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786492;30.06.25 02:09:05;-62,510;-0,111;24,437;2,742;22,440;800,183;3,474;71,410;22,135;71,035;22,465;-0,019;133,256;31,560;32,811;6377;637,7;;0,0;60;12,40;23,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786493;30.06.25 02:10:05;-62,397;-0,111;24,521;3,134;22,388;800,180;3,474;71,595;22,110;71,025;22,450;-0,015;114,975;31,547;32,802;6377;637,7;;0,0;60;12,40;23,57;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786494;30.06.25 02:11:05;-62,399;-0,111;24,673;3,168;22,362;800,180;3,468;71,635;22,135;70,985;22,465;-0,014;91,665;31,541;32,805;6377;637,7;;0,0;60;12,40;23,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786495;30.06.25 02:12:05;-62,383;-0,111;24,748;3,320;22,330;800,180;3,468;71,665;22,080;70,835;22,500;-0,014;85,736;31,535;32,780;6377;637,7;;0,0;60;12,40;23,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786496;30.06.25 02:13:05;-62,764;-0,111;24,550;3,137;22,298;800,180;3,462;71,600;22,095;70,560;22,485;-0,015;103,989;31,517;32,777;6377;637,7;;0,0;60;12,40;23,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786497;30.06.25 02:14:05;-62,445;-0,111;24,712;3,020;22,262;800,180;3,474;71,700;22,020;70,900;22,475;-0,018;115,914;31,459;32,753;6377;637,7;;0,0;60;12,40;23,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786498;30.06.25 02:15:05;-62,318;-0,111;24,649;2,949;22,225;800,180;3,468;71,805;22,015;70,710;22,480;-0,018;103,101;31,456;32,719;6377;637,7;;0,0;60;12,39;23,41;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786499;30.06.25 02:16:05;-62,203;-0,111;24,740;2,872;22,202;800,180;3,462;71,875;22,005;70,880;22,420;-0,020;103,703;31,450;32,729;6377;637,7;;0,0;60;12,40;23,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786500;30.06.25 02:17:05;-62,309;-0,111;24,759;2,839;22,167;800,180;3,468;71,940;21,995;70,975;22,385;-0,015;94,635;31,447;32,719;6377;637,7;;0,0;60;12,40;23,53;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786501;30.06.25 02:18:05;-62,182;-0,111;24,763;2,692;22,115;800,180;3,465;72,020;21,955;71,130;22,305;-0,018;117,236;31,450;32,719;6377;637,7;;0,0;60;12,41;23,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
