Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2781227;bis:;2786986
Ausgelesen am:;30.06.2025 10:37:21;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784715;28.06.25 20:32:05;-88,107;79,730;34,340;5,437;30,997;800,204;3,447;42,060;31,045;43,695;30,405;1,539;267,092;36,550;33,711;6377;637,7;;0,0;60;12,42;34,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784716;28.06.25 20:33:05;-88,112;78,652;34,202;5,271;30,990;800,198;3,453;42,375;30,935;43,810;30,385;0,463;205,335;36,537;33,675;6377;637,7;;0,0;60;12,44;34,80;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784717;28.06.25 20:34:05;-88,508;66,679;33,728;5,256;30,987;800,201;3,462;42,545;30,815;43,905;30,335;1,249;300,853;36,528;33,745;6377;637,7;;0,0;60;12,44;34,68;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784718;28.06.25 20:35:05;-88,442;45,840;33,767;5,226;30,980;800,195;3,444;42,670;30,700;43,735;30,350;0,798;205,824;36,516;33,720;6377;637,7;;0,0;60;12,45;34,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784719;28.06.25 20:36:05;-88,569;31,467;33,260;5,335;30,980;800,198;3,420;42,855;30,570;43,755;30,375;1,179;242,207;36,498;33,745;6377;637,7;;0,0;60;12,45;34,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784720;28.06.25 20:37:05;-88,655;27,004;33,057;5,079;30,952;800,201;3,444;43,035;30,495;43,740;30,320;1,075;230,895;36,452;33,723;6377;637,7;;0,0;60;12,45;34,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784721;28.06.25 20:38:05;-88,337;35,356;33,228;4,897;30,918;800,198;3,459;43,355;30,395;44,090;30,240;0,734;275,861;36,410;33,714;6377;637,7;;0,0;60;12,45;34,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784722;28.06.25 20:39:05;-88,002;40,932;33,363;5,201;30,887;800,201;3,465;43,520;30,340;44,135;30,235;0,496;227,497;36,434;33,729;6377;637,7;;0,0;60;12,45;34,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784723;28.06.25 20:40:05;-87,956;33,232;33,336;5,264;30,815;800,204;3,462;43,730;30,285;44,365;30,155;0,619;291,977;36,428;33,714;6377;637,7;;0,0;60;12,45;34,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784724;28.06.25 20:41:05;-87,957;22,737;33,185;4,985;30,760;800,204;3,462;43,810;30,225;44,505;30,125;1,254;254,964;36,406;33,720;6377;637,7;;0,0;60;12,44;33,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784725;28.06.25 20:42:05;-87,492;17,298;33,247;4,619;30,677;800,204;3,471;43,900;30,215;44,585;30,045;1,220;266,726;36,357;33,739;6377;637,7;;0,0;60;12,44;33,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784726;28.06.25 20:43:05;-87,021;17,819;33,567;4,550;30,592;800,204;3,468;43,955;30,155;44,655;29,985;0,908;282,476;36,339;33,717;6377;637,7;;0,0;60;12,43;33,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784727;28.06.25 20:44:05;-86,762;19,002;33,667;4,723;30,517;800,204;3,480;44,055;30,100;44,780;29,925;1,539;288,788;36,330;33,711;6377;637,7;;0,0;60;12,44;33,93;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784728;28.06.25 20:45:05;-86,317;17,641;33,706;4,487;30,440;800,204;3,483;44,170;30,070;44,975;29,880;1,349;278,516;36,330;33,724;6377;637,7;;0,0;60;12,44;33,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784729;28.06.25 20:46:05;-85,854;15,813;33,948;4,570;30,362;800,204;3,480;44,460;30,020;45,125;29,875;0,971;279,461;36,312;33,717;6377;637,7;;0,0;60;12,46;33,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784730;28.06.25 20:47:05;-85,415;15,526;34,015;4,821;30,290;800,201;3,489;44,555;29,945;45,355;29,840;0,698;248,816;36,287;33,714;6377;637,7;;0,0;60;12,44;33,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784731;28.06.25 20:48:05;-85,251;15,248;34,292;5,020;30,247;800,204;3,486;44,805;29,955;45,480;29,780;0,596;292,899;36,257;33,708;6377;637,7;;0,0;60;12,43;33,45;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784732;28.06.25 20:49:05;-85,071;14,964;34,371;5,204;30,192;800,204;3,483;44,815;29,935;45,555;29,815;0,592;188,713;36,232;33,696;6377;637,7;;0,0;60;12,45;33,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784733;28.06.25 20:50:05;-84,847;14,764;34,483;5,656;30,175;800,204;3,495;44,840;29,925;45,375;29,860;0,277;238,956;36,226;33,702;6377;637,7;;0,0;60;12,44;33,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784734;28.06.25 20:51:05;-84,915;14,249;34,363;5,927;30,137;800,201;3,471;44,915;29,935;45,510;29,845;0,353;236,981;36,205;33,699;6377;637,7;;0,0;60;12,45;33,17;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784735;28.06.25 20:52:05;-84,774;13,970;34,325;5,866;30,107;800,204;3,456;44,950;29,920;45,565;29,855;0,448;186,570;36,174;33,699;6377;637,7;;0,0;60;12,46;33,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784736;28.06.25 20:53:05;-84,746;13,771;34,333;5,849;30,080;800,204;3,447;44,905;29,895;45,295;29,885;0,531;229,298;36,159;33,705;6377;637,7;;0,0;60;12,44;33,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784737;28.06.25 20:54:05;-84,882;13,244;34,101;5,777;30,050;800,204;3,456;45,065;29,880;45,435;29,915;0,694;256,134;36,138;33,699;6377;637,7;;0,0;60;12,44;33,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784738;28.06.25 20:55:05;-84,719;12,462;33,854;5,597;30,007;800,204;3,471;45,180;29,835;45,525;29,860;0,758;269,499;36,129;33,699;6377;637,7;;0,0;60;12,44;33,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784739;28.06.25 20:56:05;-84,440;11,572;34,059;5,290;29,955;800,204;3,465;45,395;29,790;45,750;29,800;0,199;266,265;36,116;33,696;6377;637,7;;0,0;60;12,43;33,10;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784740;28.06.25 20:57:05;-84,569;11,057;33,758;5,366;29,920;800,201;3,462;45,460;29,755;45,750;29,795;0,595;260,224;36,074;33,696;6377;637,7;;0,0;60;12,44;32,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784741;28.06.25 20:58:05;-84,454;10,427;33,682;5,205;29,855;800,204;3,447;45,695;29,665;46,300;29,690;0,473;286,279;36,052;33,696;6377;637,7;;0,0;60;12,44;32,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784742;28.06.25 20:59:05;-84,298;10,030;33,715;5,160;29,805;800,204;3,468;45,915;29,605;46,470;29,640;0,454;234,343;36,040;33,696;6377;637,7;;0,0;60;12,44;32,98;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784743;28.06.25 21:00:05;-84,159;9,602;33,644;5,122;29,770;800,204;3,477;46,100;29,575;46,715;29,540;0,300;218,790;36,040;33,690;6377;637,7;;0,0;60;12,45;32,58;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784744;28.06.25 21:01:05;-84,103;9,121;33,714;5,241;29,730;800,198;3,468;46,240;29,520;46,735;29,520;0,289;231,666;36,012;33,693;6377;637,7;;0,0;60;12,45;32,38;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784745;28.06.25 21:02:05;-84,087;8,803;33,666;5,082;29,687;800,201;3,486;46,160;29,450;46,615;29,465;0,454;282,369;35,985;33,690;6377;637,7;;0,0;60;12,44;32,54;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784746;28.06.25 21:03:05;-83,976;8,485;33,673;5,022;29,625;800,204;3,480;46,420;29,430;46,765;29,455;0,289;210,094;35,945;33,690;6377;637,7;;0,0;60;12,45;32,34;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784747;28.06.25 21:04:05;-84,045;8,181;33,589;5,103;29,580;800,204;3,489;46,560;29,340;46,925;29,435;0,443;287,966;35,942;33,684;6377;637,7;;0,0;60;12,44;32,30;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784748;28.06.25 21:05:05;-84,062;7,839;33,446;4,932;29,528;800,204;3,486;46,575;29,295;46,920;29,375;0,728;284,535;35,939;33,687;6377;637,7;;0,0;60;12,45;32,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784749;28.06.25 21:06:05;-84,080;7,449;33,441;4,822;29,485;800,204;3,489;46,835;29,255;47,095;29,325;0,383;289,536;35,933;33,666;6377;637,7;;0,0;60;12,44;32,42;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784750;28.06.25 21:07:05;-83,985;6,938;33,568;4,871;29,442;800,201;3,483;46,960;29,185;47,180;29,310;0,418;290,385;35,884;33,684;6377;637,7;;0,0;60;12,43;32,30;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784751;28.06.25 21:08:05;-84,063;6,587;33,487;5,062;29,400;800,198;3,492;47,180;29,150;47,160;29,320;0,514;282,831;35,848;33,666;6377;637,7;;0,0;60;12,43;32,26;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784752;28.06.25 21:09:05;-83,923;6,216;33,329;4,826;29,345;800,192;3,489;47,255;29,070;47,315;29,250;1,137;292,382;35,845;33,662;6377;637,7;;0,0;60;12,43;32,14;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784753;28.06.25 21:10:05;-83,631;5,745;33,207;4,535;29,280;800,204;3,471;47,455;29,055;47,480;29,195;0,854;274,984;35,842;33,659;6377;637,7;;0,0;60;12,42;32,22;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784754;28.06.25 21:11:05;-83,443;5,359;33,184;4,321;29,205;800,204;3,468;47,580;28,945;47,645;29,145;0,994;265,747;35,820;33,632;6377;637,7;;0,0;60;12,43;31,90;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784755;28.06.25 21:12:05;-82,814;4,950;33,316;4,174;29,162;800,204;3,474;47,795;28,915;47,890;29,055;0,449;278,978;35,802;33,644;6377;637,7;;0,0;60;12,44;31,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784756;28.06.25 21:13:05;-82,638;4,731;33,266;4,424;29,115;800,195;3,459;47,965;28,815;48,040;29,000;0,540;262,856;35,753;33,620;6377;637,7;;0,0;60;12,43;31,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784757;28.06.25 21:14:05;-82,207;4,465;33,489;4,468;29,063;800,192;3,453;48,165;28,800;48,335;28,965;0,530;209,796;35,750;33,644;6377;637,7;;0,0;60;12,44;31,39;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784758;28.06.25 21:15:05;-81,977;4,389;33,383;4,762;29,037;800,192;3,474;48,200;28,745;48,145;28,990;0,342;225,158;35,747;33,623;6377;637,7;;0,0;60;12,43;31,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784759;28.06.25 21:16:05;-81,868;4,047;33,286;4,888;29,002;800,192;3,468;48,305;28,690;48,270;28,920;0,390;296,640;35,720;33,598;6377;637,7;;0,0;60;12,44;31,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784760;28.06.25 21:17:05;-81,753;3,636;33,223;4,852;28,952;800,192;3,474;48,415;28,675;48,345;28,875;0,435;277,228;35,686;33,608;6377;637,7;;0,0;60;12,43;31,47;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784761;28.06.25 21:18:05;-81,597;3,175;33,224;4,759;28,920;800,192;3,459;48,565;28,615;48,690;28,815;0,563;300,780;35,667;33,598;6377;637,7;;0,0;60;12,44;31,43;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784762;28.06.25 21:19:05;-81,359;2,855;33,042;4,620;28,852;800,192;3,447;48,705;28,605;48,770;28,740;0,814;270,602;35,649;33,601;6377;637,7;;0,0;60;12,42;31,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784763;28.06.25 21:20:05;-81,218;2,509;33,007;4,509;28,820;800,192;3,444;48,890;28,580;49,140;28,715;0,485;221,203;35,646;33,598;6377;637,7;;0,0;60;12,42;31,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784764;28.06.25 21:21:05;-80,882;2,217;33,124;4,604;28,780;800,192;3,453;48,960;28,520;49,125;28,650;0,606;269,691;35,622;33,598;6377;637,7;;0,0;60;12,42;31,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784765;28.06.25 21:22:05;-80,822;1,962;33,068;4,695;28,750;800,192;3,480;49,040;28,480;49,020;28,635;0,633;253,980;35,591;33,595;6377;637,7;;0,0;60;12,42;31,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784766;28.06.25 21:23:05;-80,878;1,492;33,118;4,683;28,720;800,192;3,483;49,230;28,460;49,175;28,640;0,417;300,713;35,561;33,595;6377;637,7;;0,0;60;12,42;31,27;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784767;28.06.25 21:24:05;-80,817;1,084;32,974;4,745;28,660;800,192;3,489;49,375;28,430;49,180;28,660;0,418;291,043;35,552;33,598;6377;637,7;;0,0;60;12,42;31,31;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784768;28.06.25 21:25:05;-80,851;0,620;32,911;4,671;28,618;800,192;3,489;49,445;28,375;49,265;28,610;0,591;303,249;35,543;33,598;6377;637,7;;0,0;60;12,41;31,11;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784769;28.06.25 21:26:05;-80,645;0,124;32,870;4,410;28,570;800,192;3,489;49,655;28,330;49,445;28,545;0,362;285,407;35,527;33,595;6377;637,7;;0,0;60;12,41;31,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784770;28.06.25 21:27:05;-80,435;-0,111;32,955;4,620;28,542;800,192;3,492;49,810;28,270;49,565;28,550;0,345;260,055;35,479;33,589;6377;637,7;;0,0;60;12,43;30,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784771;28.06.25 21:28:05;-80,297;-0,111;32,809;4,637;28,500;800,192;3,489;49,800;28,240;49,540;28,560;0,761;282,656;35,460;33,586;6377;637,7;;0,0;60;12,41;30,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784772;28.06.25 21:29:05;-80,041;-0,111;32,840;4,518;28,455;800,192;3,486;49,970;28,185;49,560;28,535;0,295;277,588;35,454;33,574;6377;637,7;;0,0;60;12,42;30,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784773;28.06.25 21:30:05;-79,856;-0,111;32,896;4,654;28,412;800,192;3,489;50,100;28,125;49,700;28,515;0,226;300,819;35,451;33,577;6377;637,7;;0,0;60;12,42;30,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784774;28.06.25 21:31:05;-79,742;-0,111;32,805;4,747;28,380;800,192;3,474;50,210;28,110;49,575;28,525;0,149;224,663;35,430;33,568;6377;637,7;;0,0;60;12,43;30,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784775;28.06.25 21:32:05;-79,405;-0,111;32,616;4,757;28,313;800,192;3,462;50,255;28,065;49,750;28,460;0,367;270,000;35,399;33,559;6377;637,7;;0,0;60;12,43;30,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784776;28.06.25 21:33:05;-79,214;-0,111;32,636;4,497;28,280;800,192;3,465;50,470;28,010;50,135;28,360;0,468;310,995;35,362;33,528;6377;637,7;;0,0;60;12,41;30,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784777;28.06.25 21:34:05;-78,897;-0,111;32,679;4,409;28,233;800,192;3,444;50,445;27,980;50,295;28,305;0,513;286,729;35,356;33,535;6377;637,7;;0,0;60;12,42;30,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784778;28.06.25 21:35:05;-78,682;-0,111;32,451;4,248;28,187;800,192;3,462;50,575;27,920;50,255;28,245;0,802;279,855;35,347;33,513;6377;637,7;;0,0;60;12,41;30,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784779;28.06.25 21:36:05;-78,479;-0,111;32,591;4,066;28,147;800,192;3,465;50,565;27,865;50,250;28,215;0,586;288,208;35,314;33,513;6377;637,7;;0,0;60;12,42;30,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784780;28.06.25 21:37:05;-78,340;-0,111;32,542;4,113;28,112;800,192;3,453;50,785;27,855;50,420;28,180;0,246;295,667;35,277;33,513;6377;637,7;;0,0;60;12,41;30,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784781;28.06.25 21:38:05;-78,249;-0,111;32,573;4,316;28,080;800,192;3,456;50,870;27,815;50,530;28,150;0,538;279,112;35,259;33,501;6377;637,7;;0,0;60;12,42;30,48;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784782;28.06.25 21:39:05;-77,966;-0,111;32,366;4,257;28,030;800,192;3,492;50,950;27,775;50,580;28,095;0,681;296,798;35,259;33,504;6377;637,7;;0,0;60;12,42;30,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784783;28.06.25 21:40:05;-77,851;-0,111;32,499;4,201;27,995;800,192;3,489;51,065;27,765;50,670;28,075;0,484;314,640;35,237;33,501;6377;637,7;;0,0;60;12,42;30,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784784;28.06.25 21:41:05;-77,697;-0,111;32,450;4,306;27,958;800,192;3,489;51,155;27,705;50,640;28,075;0,559;264,966;35,216;33,501;6377;637,7;;0,0;60;12,42;30,16;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784785;28.06.25 21:42:05;-77,547;-0,111;32,378;4,277;27,915;800,192;3,480;51,310;27,660;50,835;28,045;0,585;305,640;35,183;33,492;6377;637,7;;0,0;60;12,41;30,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784786;28.06.25 21:43:05;-77,404;-0,111;32,230;4,141;27,880;800,192;3,459;51,395;27,620;51,160;28,000;0,435;274,658;35,164;33,501;6377;637,7;;0,0;60;12,42;29,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
