"Plot-Titel: Dunkle Seite der Macht"
"Anz.","Datum Zeit, GMT+02:00","PAR, µmol/m²/s (LGR S/N: 21901547, SEN S/N: 21894160)","Sonnenstrahlung, W/m² (LGR S/N: 21901547, SEN S/N: 21903639)","Temp., °C (LGR S/N: 21901547, SEN S/N: 21903816, LBL: 2m)","RH, % (LGR S/N: 21901547, SEN S/N: 21903816, LBL: 2m)","Temp., °C (LGR S/N: 21901547, SEN S/N: 21903817, LBL: 0,3m)","RH, % (LGR S/N: 21901547, SEN S/N: 21903817, LBL: 0,3m)"
10671,09.15.25 09:38:14 PM,1.2,0.6,16.357,61.669,15.735,65.765
10672,09.15.25 09:39:14 PM,1.2,0.6,16.400,61.697,15.799,65.492
10673,09.15.25 09:40:14 PM,1.2,0.6,16.357,61.663,15.842,65.389
10674,09.15.25 09:41:14 PM,1.2,0.6,16.357,61.802,15.842,65.478
10675,09.15.25 09:42:14 PM,1.2,0.6,16.293,62.036,15.864,65.531
10676,09.15.25 09:43:14 PM,1.2,0.6,16.314,62.658,15.842,66.426
10677,09.15.25 09:44:14 PM,1.2,0.6,16.250,62.597,15.778,65.995
10678,09.15.25 09:45:14 PM,1.2,0.6,16.207,62.597,15.714,66.604
10679,09.15.25 09:46:14 PM,1.2,0.6,16.121,62.960,15.671,66.168
10680,09.15.25 09:47:14 PM,1.2,0.6,16.142,63.082,15.649,66.430
10681,09.15.25 09:48:14 PM,1.2,0.6,16.100,63.352,15.606,66.769
10682,09.15.25 09:49:14 PM,1.2,0.6,15.992,63.844,15.542,67.868
10683,09.15.25 09:50:14 PM,1.2,0.6,15.928,64.302,15.499,67.675
10684,09.15.25 09:51:14 PM,1.2,0.6,15.907,63.908,15.413,68.040
10685,09.15.25 09:52:14 PM,1.2,0.6,15.949,63.679,15.349,67.271
10686,09.15.25 09:53:14 PM,1.2,0.6,15.907,64.146,15.413,67.881
10687,09.15.25 09:54:14 PM,1.2,0.6,15.885,64.396,15.370,68.939
10688,09.15.25 09:55:14 PM,1.2,0.6,15.842,64.370,15.327,68.136
10689,09.15.25 09:56:14 PM,1.2,0.6,15.864,64.730,15.327,69.047
10690,09.15.25 09:57:14 PM,1.2,0.6,15.799,65.229,15.220,70.173
10691,09.15.25 09:58:14 PM,1.2,0.6,15.714,64.707,15.113,69.377
10692,09.15.25 09:59:14 PM,1.2,0.6,15.671,65.336,15.049,69.770
10693,09.15.25 10:00:14 PM,1.2,0.6,15.628,66.529,15.006,70.005
10694,09.15.25 10:01:14 PM,1.2,0.6,15.563,66.007,14.920,70.663
10695,09.15.25 10:02:14 PM,1.2,0.6,15.478,66.467,14.834,70.834
10696,09.15.25 10:03:14 PM,1.2,0.6,15.413,67.486,14.748,70.484
10697,09.15.25 10:04:14 PM,1.2,0.6,15.349,67.985,14.663,71.640
10698,09.15.25 10:05:14 PM,1.2,0.6,15.306,67.602,14.577,71.254
10699,09.15.25 10:06:14 PM,1.2,0.6,15.199,68.248,14.534,72.592
10700,09.15.25 10:07:14 PM,1.2,0.6,15.113,68.603,14.405,73.645
10701,09.15.25 10:08:14 PM,1.2,0.6,15.070,68.676,14.341,73.828
10702,09.15.25 10:09:14 PM,1.2,0.6,15.027,68.193,14.255,74.652
10703,09.15.25 10:10:14 PM,1.2,0.6,15.006,68.806,14.212,73.735
10704,09.15.25 10:11:14 PM,1.2,0.6,14.920,69.061,14.148,74.009
10705,09.15.25 10:12:14 PM,1.2,0.6,14.899,69.596,14.083,73.959
10706,09.15.25 10:13:14 PM,1.2,0.6,14.856,69.574,14.083,74.221
10707,09.15.25 10:14:14 PM,1.2,0.6,14.791,69.775,14.019,75.225
10708,09.15.25 10:15:14 PM,1.2,0.6,14.748,69.941,13.998,74.733
10709,09.15.25 10:16:14 PM,1.2,0.6,14.727,70.109,13.912,74.917
10710,09.15.25 10:17:14 PM,1.2,0.6,14.641,70.558,13.890,74.858
10711,09.15.25 10:18:14 PM,1.2,0.6,14.598,71.910,13.783,76.332
10712,09.15.25 10:19:14 PM,1.2,0.6,14.555,72.718,13.719,77.006
10713,09.15.25 10:20:14 PM,1.2,0.6,14.470,71.354,13.697,76.750
10714,09.15.25 10:21:14 PM,1.2,0.6,14.448,71.539,13.633,76.704
10715,09.15.25 10:22:14 PM,1.2,0.6,14.341,72.247,13.612,76.603
10716,09.15.25 10:23:14 PM,1.2,0.6,14.277,73.159,13.590,77.395
10717,09.15.25 10:24:14 PM,1.2,0.6,14.234,73.433,13.504,77.546
10718,09.15.25 10:25:14 PM,1.2,0.6,14.191,73.635,13.504,78.169
10719,09.15.25 10:26:14 PM,1.2,0.6,14.126,73.625,13.462,78.041
10720,09.15.25 10:27:14 PM,1.2,0.6,14.083,74.253,13.440,80.545
10721,09.15.25 10:28:14 PM,1.2,0.6,14.083,74.079,13.419,79.684
10722,09.15.25 10:29:14 PM,1.2,0.6,14.062,73.799,13.440,79.098
10723,09.15.25 10:30:14 PM,1.2,0.6,14.169,73.684,13.504,79.138
10724,09.15.25 10:31:14 PM,1.2,0.6,14.212,72.386,13.569,77.913
10725,09.15.25 10:32:14 PM,1.2,0.6,14.341,72.361,13.655,77.917
10726,09.15.25 10:33:14 PM,1.2,0.6,14.470,71.727,13.762,76.437
10727,09.15.25 10:34:14 PM,1.2,0.6,14.512,71.991,13.890,76.617
10728,09.15.25 10:35:14 PM,1.2,0.6,14.598,71.777,14.019,76.954
10729,09.15.25 10:36:14 PM,1.2,0.6,14.663,70.491,14.126,75.306
10730,09.15.25 10:37:14 PM,1.2,0.6,14.748,70.468,14.255,74.510
10731,09.15.25 10:38:14 PM,1.2,0.6,14.813,69.802,14.298,74.469
10732,09.15.25 10:39:14 PM,1.2,0.6,14.877,69.776,14.319,75.221
10733,09.15.25 10:40:14 PM,1.2,0.6,14.920,70.220,14.362,74.412
10734,09.15.25 10:41:14 PM,1.2,0.6,14.941,69.653,14.384,75.221
10735,09.15.25 10:42:14 PM,1.2,0.6,14.963,70.047,14.362,74.583
10736,09.15.25 10:43:14 PM,1.2,0.6,14.984,68.966,14.384,73.942
10737,09.15.25 10:44:14 PM,1.2,0.6,15.027,69.397,14.362,73.433
10738,09.15.25 10:45:14 PM,1.2,0.6,15.006,68.966,14.405,73.489
10739,09.15.25 10:46:14 PM,1.2,0.6,15.027,69.326,14.405,73.663
10740,09.15.25 10:47:14 PM,1.2,0.6,15.027,68.965,14.405,73.758
10741,09.15.25 10:48:14 PM,1.2,0.6,15.049,69.006,14.448,73.831
10742,09.15.25 10:49:14 PM,1.2,0.6,15.006,68.939,14.448,73.503
10743,09.15.25 10:50:14 PM,1.2,0.6,15.049,68.786,14.427,73.132
10744,09.15.25 10:51:14 PM,1.2,0.6,15.049,68.960,14.470,73.199
10745,09.15.25 10:52:14 PM,1.2,0.6,15.049,68.861,14.534,73.196
10746,09.15.25 10:53:14 PM,1.2,0.6,15.027,68.925,14.577,73.387
10747,09.15.25 10:54:14 PM,1.2,0.6,15.049,68.994,14.577,73.071
10748,09.15.25 10:55:14 PM,1.2,0.6,15.092,68.745,14.620,72.656
10749,09.15.25 10:56:14 PM,1.2,0.6,15.092,68.751,14.684,72.724
10750,09.15.25 10:57:14 PM,1.2,0.6,15.113,68.685,14.727,72.512
10751,09.15.25 10:58:14 PM,1.2,0.6,15.113,69.207,14.748,72.737
10752,09.15.25 10:59:14 PM,1.2,0.6,15.092,69.180,14.748,72.847
10753,09.15.25 11:00:14 PM,1.2,0.6,15.027,69.157,14.770,72.618
10754,09.15.25 11:01:14 PM,1.2,0.6,15.006,69.397,14.727,72.724
10755,09.15.25 11:02:14 PM,1.2,0.6,15.027,69.633,14.727,72.921
10756,09.15.25 11:03:14 PM,1.2,0.6,15.006,69.358,14.727,72.467
10757,09.15.25 11:04:14 PM,1.2,0.6,15.027,69.397,14.748,72.674
10758,09.15.25 11:05:14 PM,1.2,0.6,15.092,68.914,14.748,72.445
10759,09.15.25 11:06:14 PM,1.2,0.6,15.134,68.681,14.770,72.238
10760,09.15.25 11:07:14 PM,1.2,0.6,15.113,69.029,14.770,72.448
10761,09.15.25 11:08:14 PM,1.2,0.6,15.134,68.998,14.791,72.248
10762,09.15.25 11:09:14 PM,1.2,0.6,15.134,68.804,14.791,72.596
10763,09.15.25 11:10:14 PM,1.2,0.6,15.134,68.797,14.813,72.203
10764,09.15.25 11:11:14 PM,1.2,0.6,15.134,68.759,14.791,72.290
10765,09.15.25 11:12:14 PM,1.2,0.6,15.113,68.911,14.770,72.404
10766,09.15.25 11:13:14 PM,1.2,0.6,15.134,69.218,14.770,72.184
10767,09.15.25 11:14:14 PM,1.2,0.6,15.134,69.145,14.727,72.544
10768,09.15.25 11:15:14 PM,1.2,0.6,15.092,69.387,14.727,72.572
10769,09.15.25 11:16:14 PM,1.2,0.6,15.113,68.948,14.663,72.219
10770,09.15.25 11:17:14 PM,1.2,0.6,15.070,69.189,14.705,72.480
10771,09.15.25 11:18:14 PM,1.2,0.6,15.092,69.191,14.684,72.526
10772,09.15.25 11:19:14 PM,1.2,0.6,15.049,69.239,14.620,72.395
10773,09.15.25 11:20:14 PM,1.2,0.6,15.070,69.340,14.641,72.833
10774,09.15.25 11:21:14 PM,1.2,0.6,15.027,69.390,14.577,73.223
10775,09.15.25 11:22:14 PM,1.2,0.6,15.006,69.908,14.512,73.121
10776,09.15.25 11:23:14 PM,1.2,0.6,14.963,70.329,14.470,73.877
10777,09.15.25 11:24:14 PM,1.2,0.6,14.920,69.795,14.448,73.671
10778,09.15.25 11:25:14 PM,1.2,0.6,14.941,69.441,14.448,73.245
10779,09.15.25 11:26:14 PM,1.2,0.6,14.963,69.720,14.470,73.236
10780,09.15.25 11:27:14 PM,1.2,0.6,14.941,69.807,14.512,73.782
10781,09.15.25 11:28:14 PM,1.2,0.6,14.963,69.419,14.534,73.265
10782,09.15.25 11:29:14 PM,1.2,0.6,14.941,69.319,14.512,73.455
10783,09.15.25 11:30:14 PM,1.2,0.6,15.006,69.218,14.555,73.286
10784,09.15.25 11:31:14 PM,1.2,0.6,15.049,69.149,14.577,73.063
10785,09.15.25 11:32:14 PM,1.2,0.6,15.134,69.038,14.641,72.802
10786,09.15.25 11:33:14 PM,1.2,0.6,15.134,69.285,14.684,73.187
10787,09.15.25 11:34:14 PM,1.2,0.6,15.113,69.053,14.727,72.711
10788,09.15.25 11:35:14 PM,1.2,0.6,15.156,69.076,14.748,72.293
10789,09.15.25 11:36:14 PM,1.2,0.6,15.156,69.047,14.791,71.968
10790,09.15.25 11:37:14 PM,1.2,0.6,15.177,68.582,14.813,71.786
10791,09.15.25 11:38:14 PM,1.2,0.6,15.199,68.580,14.899,72.293
10792,09.15.25 11:39:14 PM,1.2,0.6,15.220,68.756,14.941,71.615
10793,09.15.25 11:40:14 PM,1.2,0.6,15.327,67.932,14.984,70.838
10794,09.15.25 11:41:14 PM,1.2,0.6,15.499,67.053,15.134,70.271
10795,09.15.25 11:42:14 PM,1.2,0.6,15.649,66.717,15.285,70.065
10796,09.15.25 11:43:14 PM,1.2,0.6,15.714,67.166,15.349,70.915
10797,09.15.25 11:44:14 PM,1.2,0.6,15.735,66.938,15.392,70.184
10798,09.15.25 11:45:14 PM,1.2,0.6,15.735,66.841,15.370,69.926
10799,09.15.25 11:46:14 PM,1.2,0.6,15.671,67.001,15.413,69.693
10800,09.15.25 11:47:14 PM,1.2,0.6,15.649,66.998,15.413,70.024
10801,09.15.25 11:48:14 PM,1.2,0.6,15.606,66.815,15.435,69.340
10802,09.15.25 11:49:14 PM,1.2,0.6,15.563,67.230,15.413,69.226
10803,09.15.25 11:50:14 PM,1.2,0.6,15.563,67.021,15.413,69.326
10804,09.15.25 11:51:14 PM,1.2,0.6,15.542,67.277,15.349,69.740
10805,09.15.25 11:52:14 PM,1.2,0.6,15.478,67.459,15.349,69.656
10806,09.15.25 11:53:14 PM,1.2,0.6,15.499,67.495,15.306,69.548
10807,09.15.25 11:54:14 PM,1.2,0.6,15.456,67.738,15.327,69.795
10808,09.15.25 11:55:14 PM,1.2,0.6,15.456,67.752,15.327,70.581
10809,09.15.25 11:56:14 PM,1.2,0.6,15.456,67.614,15.306,70.202
10810,09.15.25 11:57:14 PM,1.2,0.6,15.478,67.584,15.306,70.600
10811,09.15.25 11:58:14 PM,1.2,0.6,15.499,67.243,15.349,70.109
10812,09.15.25 11:59:14 PM,1.2,0.6,15.606,67.289,15.349,70.138
10813,09.16.25 12:00:14 AM,1.2,0.6,15.606,66.577,15.370,69.483
10814,09.16.25 12:01:14 AM,1.2,0.6,15.714,66.114,15.413,69.053
10815,09.16.25 12:02:14 AM,1.2,0.6,15.778,66.209,15.499,68.756
10816,09.16.25 12:03:14 AM,1.2,0.6,15.799,66.380,15.521,69.493
10817,09.16.25 12:04:14 AM,1.2,0.6,15.821,66.003,15.521,69.033
10818,09.16.25 12:05:14 AM,1.2,0.6,15.864,65.870,15.542,68.850
10819,09.16.25 12:06:14 AM,1.2,0.6,15.885,66.160,15.585,68.801
10820,09.16.25 12:07:14 AM,1.2,0.6,15.885,65.451,15.585,68.196
10821,09.16.25 12:08:14 AM,1.2,0.6,15.928,65.547,15.628,68.833
10822,09.16.25 12:09:14 AM,1.2,0.6,15.885,65.280,15.649,68.603
10823,09.16.25 12:10:14 AM,1.2,0.6,15.928,65.286,15.628,69.244
10824,09.16.25 12:11:14 AM,1.2,0.6,15.928,64.823,15.649,68.371
10825,09.16.25 12:12:14 AM,1.2,0.6,16.035,64.952,15.692,68.302
10826,09.16.25 12:13:14 AM,1.2,0.6,16.078,64.366,15.714,67.990
10827,09.16.25 12:14:14 AM,1.2,0.6,16.142,64.004,15.756,66.979
10828,09.16.25 12:15:14 AM,1.2,0.6,16.228,63.618,15.842,66.799
10829,09.16.25 12:16:14 AM,1.2,0.6,16.271,63.568,15.928,66.644
10830,09.16.25 12:17:14 AM,1.2,0.6,16.314,63.613,15.928,67.172
10831,09.16.25 12:18:14 AM,1.2,0.6,16.271,63.377,15.992,66.389
10832,09.16.25 12:19:14 AM,1.2,0.6,16.357,62.757,15.992,66.113
10833,09.16.25 12:20:14 AM,1.2,0.6,16.464,62.654,16.121,65.487
10834,09.16.25 12:21:14 AM,1.2,0.6,16.443,62.626,16.121,65.673
10835,09.16.25 12:22:14 AM,1.2,0.6,16.421,62.617,16.100,65.954
10836,09.16.25 12:23:14 AM,1.2,0.6,16.400,62.780,16.100,65.853
10837,09.16.25 12:24:14 AM,1.2,0.6,16.400,62.354,16.078,65.432
10838,09.16.25 12:25:14 AM,1.2,0.6,16.486,62.684,16.142,65.092
10839,09.16.25 12:26:14 AM,1.2,0.6,16.464,62.567,16.185,65.151
10840,09.16.25 12:27:14 AM,1.2,0.6,16.507,62.322,16.207,64.904
10841,09.16.25 12:28:14 AM,1.2,0.6,16.486,62.287,16.228,65.000
10842,09.16.25 12:29:14 AM,1.2,0.6,16.486,62.570,16.228,65.309
10843,09.16.25 12:30:14 AM,1.2,0.6,16.443,62.620,16.185,65.322
10844,09.16.25 12:31:14 AM,1.2,0.6,16.400,63.046,16.121,65.852
10845,09.16.25 12:32:14 AM,1.2,0.6,16.378,62.954,16.078,66.288
10846,09.16.25 12:33:14 AM,1.2,0.6,16.314,63.285,15.992,66.159
10847,09.16.25 12:34:14 AM,1.2,0.6,16.271,63.655,15.949,66.461
10848,09.16.25 12:35:14 AM,1.2,0.6,16.250,63.915,15.928,66.868
10849,09.16.25 12:36:14 AM,1.2,0.6,16.228,63.668,15.928,66.389
10850,09.16.25 12:37:14 AM,1.2,0.6,16.271,63.659,15.928,66.471
10851,09.16.25 12:38:14 AM,1.2,0.6,16.250,63.888,15.928,66.938
10852,09.16.25 12:39:14 AM,1.2,0.6,16.228,63.903,15.885,66.778
10853,09.16.25 12:40:14 AM,1.2,0.6,16.228,63.902,15.907,66.732
10854,09.16.25 12:41:14 AM,1.2,0.6,16.250,64.004,15.928,66.700
10855,09.16.25 12:42:14 AM,1.2,0.6,16.185,64.379,15.885,67.126
10856,09.16.25 12:43:14 AM,1.2,0.6,16.142,64.327,15.885,67.253
10857,09.16.25 12:44:14 AM,1.2,0.6,16.100,64.556,15.842,67.442
10858,09.16.25 12:45:14 AM,1.2,0.6,16.100,64.768,15.778,68.064
10859,09.16.25 12:46:14 AM,1.2,0.6,16.057,65.116,15.714,68.054
10860,09.16.25 12:47:14 AM,1.2,0.6,16.014,65.225,15.649,67.767
10861,09.16.25 12:48:14 AM,1.2,0.6,15.949,65.380,15.585,68.321
10862,09.16.25 12:49:14 AM,1.2,0.6,15.907,66.044,15.521,68.563
10863,09.16.25 12:50:14 AM,1.2,0.6,15.821,66.206,15.435,69.303
10864,09.16.25 12:51:14 AM,1.2,0.6,15.756,66.101,15.392,68.740
10865,09.16.25 12:52:14 AM,1.2,0.6,15.778,66.282,15.370,68.910
10866,09.16.25 12:53:14 AM,1.2,0.6,15.756,66.085,15.392,69.131
10867,09.16.25 12:54:14 AM,1.2,0.6,15.756,66.197,15.413,68.951
10868,09.16.25 12:55:14 AM,1.2,0.6,15.756,66.506,15.413,69.245
10869,09.16.25 12:56:14 AM,1.2,0.6,15.714,66.366,15.413,69.158
10870,09.16.25 12:57:14 AM,1.2,0.6,15.756,66.360,15.392,69.358
10871,09.16.25 12:58:14 AM,1.2,0.6,15.756,66.380,15.370,69.287
10872,09.16.25 12:59:14 AM,1.2,0.6,15.778,66.323,15.370,69.075
10873,09.16.25 01:00:14 AM,1.2,0.6,15.821,66.238,15.435,68.975
10874,09.16.25 01:01:14 AM,1.2,0.6,15.842,66.351,15.521,68.861
10875,09.16.25 01:02:14 AM,1.2,0.6,15.756,67.028,15.478,69.496
10876,09.16.25 01:03:14 AM,1.2,0.6,15.714,66.654,15.456,69.017
10877,09.16.25 01:04:14 AM,1.2,0.6,15.714,66.722,15.456,69.239
10878,09.16.25 01:05:14 AM,1.2,0.6,15.735,66.581,15.456,68.888
10879,09.16.25 01:06:14 AM,1.2,0.6,15.735,66.712,15.521,68.939
10880,09.16.25 01:07:14 AM,1.2,0.6,15.735,66.934,15.499,69.067
10881,09.16.25 01:08:14 AM,1.2,0.6,15.671,66.897,15.456,69.427
10882,09.16.25 01:09:14 AM,1.2,0.6,15.692,66.955,15.456,69.372
10883,09.16.25 01:10:14 AM,1.2,0.6,15.649,67.001,15.456,69.328
10884,09.16.25 01:11:14 AM,1.2,0.6,15.671,67.153,15.435,69.454
10885,09.16.25 01:12:14 AM,1.2,0.6,15.628,67.208,15.392,69.294
10886,09.16.25 01:13:14 AM,1.2,0.6,15.628,67.286,15.413,69.413
10887,09.16.25 01:14:14 AM,1.2,0.6,15.606,67.332,15.435,69.660
10888,09.16.25 01:15:14 AM,1.2,0.6,15.606,67.802,15.392,70.072
10889,09.16.25 01:16:14 AM,1.2,0.6,15.542,67.605,15.327,69.808
10890,09.16.25 01:17:14 AM,1.2,0.6,15.499,67.913,15.349,70.164
10891,09.16.25 01:18:14 AM,1.2,0.6,15.478,67.958,15.285,70.202
10892,09.16.25 01:19:14 AM,1.2,0.6,15.456,68.145,15.220,70.587
10893,09.16.25 01:20:14 AM,1.2,0.6,15.435,68.392,15.156,70.816
10894,09.16.25 01:21:14 AM,1.2,0.6,15.413,68.484,15.134,71.012
10895,09.16.25 01:22:14 AM,1.2,0.6,15.327,68.644,15.027,71.038
10896,09.16.25 01:23:14 AM,1.2,0.6,15.285,68.937,15.027,71.446
10897,09.16.25 01:24:14 AM,1.2,0.6,15.242,68.919,14.920,71.514
10898,09.16.25 01:25:14 AM,1.2,0.6,15.220,69.235,14.941,71.649
10899,09.16.25 01:26:14 AM,1.2,0.6,15.220,68.779,14.877,71.336
10900,09.16.25 01:27:14 AM,1.2,0.6,15.220,68.818,14.920,71.521
10901,09.16.25 01:28:14 AM,1.2,0.6,15.220,69.323,14.877,72.215
10902,09.16.25 01:29:14 AM,1.2,0.6,15.220,69.099,14.877,71.983
10903,09.16.25 01:30:14 AM,1.2,0.6,15.177,69.191,14.856,71.835
10904,09.16.25 01:31:14 AM,1.2,0.6,15.220,69.007,14.877,71.702
10905,09.16.25 01:32:14 AM,1.2,0.6,15.220,69.049,14.877,71.707
10906,09.16.25 01:33:14 AM,1.2,0.6,15.156,69.459,14.877,71.942
10907,09.16.25 01:34:14 AM,1.2,0.6,15.113,69.505,14.877,71.791
10908,09.16.25 01:35:14 AM,1.2,0.6,15.070,70.147,14.813,72.308
10909,09.16.25 01:36:14 AM,1.2,0.6,14.984,70.269,14.770,72.660
10910,09.16.25 01:37:14 AM,1.2,0.6,14.941,70.578,14.727,73.062
10911,09.16.25 01:38:14 AM,1.2,0.6,14.877,70.692,14.641,72.837
10912,09.16.25 01:39:14 AM,1.2,0.6,14.791,71.331,14.534,74.041
10913,09.16.25 01:40:14 AM,1.2,0.6,14.748,70.999,14.448,73.652
10914,09.16.25 01:41:14 AM,1.2,0.6,14.684,70.765,14.384,73.437
10915,09.16.25 01:42:14 AM,1.2,0.6,14.748,70.796,14.384,74.366
10916,09.16.25 01:43:14 AM,1.2,0.6,14.877,70.207,14.470,73.121
10917,09.16.25 01:44:14 AM,1.2,0.6,14.963,70.111,14.555,73.075
10918,09.16.25 01:45:14 AM,1.2,0.6,14.920,70.115,14.555,73.126
10919,09.16.25 01:46:14 AM,1.2,0.6,14.877,69.836,14.598,72.642
10920,09.16.25 01:47:14 AM,1.2,0.6,14.877,69.995,14.598,72.789
10921,09.16.25 01:48:14 AM,1.2,0.6,14.856,69.781,14.577,72.476
10922,09.16.25 01:49:14 AM,1.2,0.6,14.984,69.088,14.663,71.882
10923,09.16.25 01:50:14 AM,1.2,0.6,15.027,69.200,14.684,72.261
10924,09.16.25 01:51:14 AM,1.2,0.6,15.027,68.975,14.705,71.533
10925,09.16.25 01:52:14 AM,1.2,0.6,15.049,68.173,14.748,71.212
10926,09.16.25 01:53:14 AM,1.2,0.6,15.177,67.460,14.899,70.251
10927,09.16.25 01:54:14 AM,1.2,0.6,15.220,67.335,14.941,69.949
10928,09.16.25 01:55:14 AM,1.2,0.6,15.242,67.469,14.984,70.022
10929,09.16.25 01:56:14 AM,1.2,0.6,15.220,67.115,14.963,69.442
10930,09.16.25 01:57:14 AM,1.2,0.6,15.220,67.286,15.027,69.506
10931,09.16.25 01:58:14 AM,1.2,0.6,15.199,67.359,14.984,69.836
10932,09.16.25 01:59:14 AM,1.2,0.6,15.177,67.570,14.920,69.978
10933,09.16.25 02:00:14 AM,1.2,0.6,15.134,67.523,14.877,69.793
10934,09.16.25 02:01:14 AM,1.2,0.6,15.092,67.468,14.834,69.804
10935,09.16.25 02:02:14 AM,1.2,0.6,15.134,66.975,14.899,69.473
10936,09.16.25 02:03:14 AM,1.2,0.6,15.113,66.998,14.899,69.291
10937,09.16.25 02:04:14 AM,1.2,0.6,15.134,66.938,14.877,69.401
10938,09.16.25 02:05:14 AM,1.2,0.6,15.134,66.870,14.920,69.194
10939,09.16.25 02:06:14 AM,1.2,0.6,15.113,67.070,14.899,69.548
10940,09.16.25 02:07:14 AM,1.2,0.6,15.113,66.705,14.877,69.239
10941,09.16.25 02:08:14 AM,1.2,0.6,15.156,66.471,14.899,68.888
10942,09.16.25 02:09:14 AM,1.2,0.6,15.177,67.001,14.984,69.427
10943,09.16.25 02:10:14 AM,1.2,0.6,15.156,65.971,14.963,68.540
10944,09.16.25 02:11:14 AM,1.2,0.6,15.177,66.429,14.963,68.740
10945,09.16.25 02:12:14 AM,1.2,0.6,15.199,65.721,14.984,68.110
10946,09.16.25 02:13:14 AM,1.2,0.6,15.220,65.670,15.027,68.023
10947,09.16.25 02:14:14 AM,1.2,0.6,15.263,65.994,15.049,68.264
10948,09.16.25 02:15:14 AM,1.2,0.6,15.220,66.172,15.049,68.344
10949,09.16.25 02:16:14 AM,1.2,0.6,15.220,65.921,15.070,68.284
10950,09.16.25 02:17:14 AM,1.2,0.6,15.220,66.082,15.070,68.489
10951,09.16.25 02:18:14 AM,1.2,0.6,15.220,65.925,15.027,68.055
10952,09.16.25 02:19:14 AM,1.2,0.6,15.242,65.687,15.049,68.019
10953,09.16.25 02:20:14 AM,1.2,0.6,15.263,65.867,15.027,67.861
10954,09.16.25 02:21:14 AM,1.2,0.6,15.199,65.829,15.092,68.092
10955,09.16.25 02:22:14 AM,1.2,0.6,15.220,65.898,15.070,68.128
10956,09.16.25 02:23:14 AM,1.2,0.6,15.177,65.835,15.070,68.026
10957,09.16.25 02:24:14 AM,1.2,0.6,15.177,66.009,15.049,68.692
10958,09.16.25 02:25:14 AM,1.2,0.6,15.156,66.717,15.006,68.669
10959,09.16.25 02:26:14 AM,1.2,0.6,15.113,66.375,14.984,68.536
10960,09.16.25 02:27:14 AM,1.2,0.6,15.113,66.369,14.984,68.324
10961,09.16.25 02:28:14 AM,1.2,0.6,15.070,66.204,14.984,68.232
10962,09.16.25 02:29:14 AM,1.2,0.6,15.156,66.206,14.984,68.077
10963,09.16.25 02:30:14 AM,1.2,0.6,15.092,66.241,14.963,68.797
10964,09.16.25 02:31:14 AM,1.2,0.6,15.113,66.192,14.984,68.219
10965,09.16.25 02:32:14 AM,1.2,0.6,15.134,65.890,15.006,67.822
10966,09.16.25 02:33:14 AM,1.2,0.6,15.113,66.064,14.984,67.912
10967,09.16.25 02:34:14 AM,1.2,0.6,15.092,66.064,14.984,68.580
10968,09.16.25 02:35:14 AM,1.2,0.6,15.092,66.081,14.984,68.374
10969,09.16.25 02:36:14 AM,1.2,0.6,15.092,65.927,14.984,67.697
10970,09.16.25 02:37:14 AM,1.2,0.6,15.134,65.206,15.027,67.285
10971,09.16.25 02:38:14 AM,1.2,0.6,15.156,65.129,15.006,67.179
10972,09.16.25 02:39:14 AM,1.2,0.6,15.177,65.212,15.070,67.495
10973,09.16.25 02:40:14 AM,1.2,0.6,15.177,65.473,15.049,67.857
10974,09.16.25 02:41:14 AM,1.2,0.6,15.134,65.737,15.027,68.223
10975,09.16.25 02:42:14 AM,1.2,0.6,15.156,65.396,15.006,67.950
10976,09.16.25 02:43:14 AM,1.2,0.6,15.113,65.391,15.027,67.587
10977,09.16.25 02:44:14 AM,1.2,0.6,15.177,64.961,15.027,67.140
10978,09.16.25 02:45:14 AM,1.2,0.6,15.177,65.216,15.070,67.497
10979,09.16.25 02:46:14 AM,1.2,0.6,15.177,65.112,15.006,67.509
10980,09.16.25 02:47:14 AM,1.2,0.6,15.220,64.598,15.070,66.746
10981,09.16.25 02:48:14 AM,1.2,0.6,15.199,64.681,15.070,66.964
10982,09.16.25 02:49:14 AM,1.2,0.6,15.199,64.826,15.049,67.048
10983,09.16.25 02:50:14 AM,1.2,0.6,15.156,64.950,15.070,67.272
10984,09.16.25 02:51:14 AM,1.2,0.6,15.156,64.945,15.027,67.390
10985,09.16.25 02:52:14 AM,1.2,0.6,15.134,65.057,15.006,67.797
10986,09.16.25 02:53:14 AM,1.2,0.6,15.134,64.895,15.006,67.340
10987,09.16.25 02:54:14 AM,1.2,0.6,15.156,64.851,15.006,67.211
10988,09.16.25 02:55:14 AM,1.2,0.6,15.134,64.964,15.027,67.340
10989,09.16.25 02:56:14 AM,1.2,0.6,15.113,65.151,14.963,67.129
10990,09.16.25 02:57:14 AM,1.2,0.6,15.092,64.938,14.963,67.500
10991,09.16.25 02:58:14 AM,1.2,0.6,15.092,64.475,14.963,66.882
10992,09.16.25 02:59:14 AM,1.2,0.6,15.113,64.570,14.963,66.864
10993,09.16.25 03:00:14 AM,1.2,0.6,15.092,64.762,14.984,66.905
10994,09.16.25 03:01:14 AM,1.2,0.6,15.092,64.959,14.984,67.070
10995,09.16.25 03:02:14 AM,1.2,0.6,15.092,64.549,14.963,66.731
10996,09.16.25 03:03:14 AM,1.2,0.6,15.092,64.895,14.984,66.810
